t_ms,ax_mg,ay_mg,az_mg,roll_acc_deg,pitch_acc_deg,gyro_int_roll,gyro_int_pitch
14547,0,0,999,0.016,-0.015,-0.000,-0.000
14553,1,-2,1000,-0.152,-0.098,-0.000,-0.000
14560,0,0,999,0.016,-0.043,-0.000,-0.000
14565,0,1,1000,0.072,-0.043,-0.000,-0.000
14571,1,-1,999,-0.096,-0.099,-0.000,-0.000
14577,-1,1,998,0.072,0.097,-0.000,-0.000
14584,0,0,999,0.016,-0.015,-0.000,-0.000
14589,2,0,999,0.044,-0.127,-0.000,-0.000
14596,1,0,999,0.044,-0.071,-0.000,-0.000
14601,1,0,1000,0.044,-0.071,-0.000,-0.000
14608,3,0,999,-0.012,-0.183,-0.000,-0.000
14613,-1,0,999,-0.012,0.097,-0.000,-0.000
14619,2,1,999,0.072,-0.127,-0.000,-0.000
14629,0,1,999,0.072,-0.015,-0.000,-0.000
14636,0,-2,1000,-0.124,0.013,-0.000,-0.000
14642,1,0,1000,0.016,-0.071,-0.000,-0.000
14653,0,-1,996,-0.068,-0.043,-0.000,-0.000
14658,1,0,1003,0.016,-0.070,-0.000,-0.000
14665,1,1,1000,0.100,-0.071,-0.000,-0.000
14671,1,0,1005,-0.040,-0.070,-0.000,-0.000
14677,0,1,997,0.100,-0.043,-0.000,-0.000
14684,3,0,1000,-0.012,-0.210,-0.000,-0.000
14690,0,-1,996,-0.096,0.041,-0.000,-0.000
14696,0,0,999,0.016,0.013,-0.000,-0.000
14701,0,-1,983,-0.069,0.042,-0.000,-0.000
14708,0,-1,1003,-0.096,-0.015,-0.000,-0.000
14714,0,0,996,0.016,-0.015,-0.000,-0.000
14720,6,-1,1009,-0.095,-0.375,-0.000,-0.000
14726,-3,0,991,0.044,0.183,-0.000,-0.000
14733,1,0,1006,-0.012,-0.098,-0.000,-0.000
14738,0,0,991,-0.040,-0.015,-0.000,-0.000
14744,0,-1,1005,-0.068,-0.042,-0.000,-0.000
14750,-4,0,995,0.044,0.266,-0.000,-0.000
14757,0,-2,994,-0.153,0.013,-0.000,-0.000
14762,-2,2,1003,0.127,0.153,-0.000,-0.000
14768,1,3,1000,0.211,-0.071,-0.000,-0.000
14774,4,-3,999,-0.208,-0.266,-0.000,-0.000
14781,3,1,998,0.100,-0.183,-0.000,-0.000
14791,-2,-2,1000,-0.152,0.153,-0.000,-0.000
14796,-1,0,1000,0.044,0.097,-0.000,-0.000
14802,0,0,1002,0.044,0.041,-0.000,-0.000
14809,2,0,996,-0.040,-0.155,-0.000,-0.000
14816,0,0,1003,0.044,-0.015,-0.000,-0.000
14821,-1,1,996,0.072,0.069,-0.000,-0.000
14827,1,-4,1000,-0.236,-0.071,-0.000,-0.000
14834,-3,0,996,-0.040,0.182,-0.000,-0.000
14839,1,-4,999,-0.236,-0.099,-0.000,-0.000
14845,2,1,998,0.072,-0.155,-0.000,-0.000
14851,1,3,998,0.212,-0.099,-0.000,-0.000
14858,4,0,999,-0.040,-0.238,-0.000,-0.000
14863,2,0,1000,-0.040,-0.126,-0.000,-0.000
14873,0,1,997,0.072,0.013,-0.000,-0.000
14879,0,1,997,0.072,0.013,-0.000,-0.000
14886,1,0,998,0.016,-0.099,-0.000,-0.000
14893,3,0,1002,0.016,-0.182,-0.000,-0.000
14898,2,0,1002,0.044,-0.154,-0.000,-0.000
14904,1,0,1002,-0.040,-0.098,-0.000,-0.000
14911,0,-2,998,-0.152,-0.015,-0.000,-0.000
14916,0,0,998,0.044,0.013,-0.000,-0.000
14922,2,-1,997,-0.096,-0.127,-0.000,-0.000
14928,0,1,999,0.072,0.013,-0.000,-0.000
14935,1,2,1001,0.155,-0.098,-0.000,-0.000
14989,2,0,987,0.016,-0.156,-0.000,-0.000
14996,-3,0,1016,0.043,0.206,-0.000,-0.000
15002,-6,2,1001,0.155,0.348,-0.000,-0.000
15007,2,-4,988,-0.239,-0.128,-0.000,-0.000
15013,5,-3,997,-0.180,-0.295,-0.000,-0.000
15019,2,4,999,0.240,-0.155,-0.000,-0.000
15026,7,-6,991,-0.379,-0.438,-0.000,-0.000
15031,0,-4,1000,-0.236,0.041,-0.000,-0.000
15037,-7,6,1004,0.378,0.403,-0.000,-0.000
15043,3,-8,1000,-0.459,-0.182,-0.000,-0.000
15050,3,0,999,0.016,-0.210,-0.000,-0.000
15056,-1,7,998,0.408,0.097,-0.000,-0.000
15061,3,0,997,0.016,-0.183,-0.000,-0.000
15067,0,0,1002,0.044,0.041,-0.000,-0.000
15074,-4,2,1000,0.155,0.265,-0.000,-0.000
15079,0,-4,994,-0.265,0.013,-0.000,-0.000
15085,0,1,1004,0.099,0.013,-0.000,-0.000
15091,5,2,1001,0.127,-0.322,-0.000,-0.000
15098,4,-1,1000,-0.068,-0.266,-0.000,-0.000
15104,-1,2,997,0.128,0.069,-0.000,-0.000
15110,-2,-4,995,-0.265,0.154,-0.000,-0.000
15122,-2,-6,1003,-0.346,0.125,-0.000,-0.000
15128,6,0,985,0.016,-0.384,-0.000,-0.000
15134,6,-2,997,-0.124,-0.379,-0.000,-0.000
15144,2,2,1003,0.127,-0.154,-0.000,-0.000
15151,-1,-6,992,-0.379,0.070,-0.000,-0.000
15156,-2,-5,1003,-0.291,0.125,-0.000,-0.000
15162,0,-2,999,-0.124,0.041,-0.000,-0.000
15168,7,0,999,-0.040,-0.406,-0.000,-0.000
15175,3,2,999,0.128,-0.183,-0.000,-0.000
15180,2,-2,999,-0.152,-0.127,-0.000,-0.000
15186,0,-5,1000,-0.292,-0.015,-0.000,-0.000
15193,-2,-1,1002,-0.068,0.125,-0.000,-0.000
15199,-3,0,999,-0.012,0.181,-0.000,-0.000
15204,0,0,996,-0.012,-0.043,-0.000,-0.000
15210,0,4,1009,0.237,-0.015,-0.000,-0.000
15216,4,3,1002,0.211,-0.266,-0.000,-0.000
15223,2,2,999,0.128,-0.154,-0.000,-0.000
15229,-3,0,989,-0.012,0.211,-0.000,-0.000
15236,0,-5,1000,-0.319,-0.043,-0.000,-0.000
15242,-1,-2,996,-0.153,0.069,-0.000,-0.000
15247,2,2,1006,0.127,-0.153,-0.000,-0.000
15253,6,1,992,0.072,-0.353,-0.000,-0.000
15259,3,-1,1003,-0.096,-0.210,-0.000,-0.000
15266,1,3,1004,0.211,-0.070,-0.000,-0.000
15273,1,-3,994,-0.181,-0.099,-0.000,-0.000
15278,0,-2,997,-0.152,0.013,-0.000,-0.000
15285,-5,1,1000,0.100,0.321,-0.000,-0.000
15295,1,2,999,0.156,-0.071,-0.000,-0.000
15301,2,2,1000,0.128,-0.154,-0.000,-0.000
15307,0,-3,1000,-0.180,0.013,-0.000,-0.000
15314,-1,2,1001,0.127,0.069,-0.000,-0.000
15320,0,0,998,-0.040,0.041,-0.000,-0.000
15326,0,-3,996,-0.181,-0.015,-0.000,-0.000
15333,2,0,999,0.044,-0.127,-0.000,-0.000
15344,1,-2,998,-0.124,-0.099,-0.000,-0.000
15349,0,4,998,0.240,-0.043,-0.000,-0.000
15356,0,0,1002,0.016,-0.015,-0.000,-0.000
15362,-2,0,999,0.044,0.125,-0.000,-0.000
15368,1,1,999,0.100,-0.099,-0.000,-0.000
15374,1,0,996,-0.012,-0.099,-0.000,-0.000
15381,0,1,1003,0.071,-0.015,-0.000,-0.000
15387,0,1,999,0.100,0.041,-0.000,-0.000
15393,0,1,1000,0.072,-0.015,-0.000,-0.000
15399,0,1,998,0.100,0.013,-0.000,-0.000
15406,3,0,999,0.044,-0.183,-0.000,-0.000
15411,0,0,997,0.044,-0.015,-0.000,-0.000
15417,0,0,997,-0.012,-0.043,-0.000,-0.000
15423,0,0,1003,0.044,0.013,-0.000,-0.000
15430,0,-1,1001,-0.068,0.041,-0.000,-0.000
15436,0,0,1000,-0.012,-0.043,-0.000,-0.000
15441,0,-1,997,-0.096,0.013,-0.000,-0.000
15447,0,-1,1000,-0.096,-0.015,-0.000,-0.000
15458,0,1,1000,0.100,-0.015,-0.000,-0.000
15464,-1,1,999,0.100,0.097,-0.000,-0.000
15470,1,0,1001,0.016,-0.070,-0.000,-0.000
15476,0,0,999,-0.012,0.013,-0.000,-0.000
15483,0,-1,1000,-0.068,-0.015,-0.000,-0.000
15488,0,0,998,-0.040,0.013,-0.000,-0.000
15494,2,2,999,0.156,-0.127,-0.000,-0.000
15500,1,0,1000,-0.012,-0.071,-0.000,-0.000
15507,2,0,999,-0.040,-0.155,-0.000,-0.000
15513,3,0,999,-0.040,-0.211,-0.000,-0.000
15518,0,0,1000,-0.040,-0.043,-0.000,-0.000
15524,1,1,999,0.072,-0.071,-0.000,-0.000
15531,2,1,1001,0.072,-0.154,-0.000,-0.000
15536,1,0,1000,0.016,-0.099,-0.000,-0.000
15542,0,1,1001,0.072,0.013,-0.000,-0.000
15548,-1,0,998,0.016,0.097,-0.000,-0.000
15559,1,1,996,0.072,-0.071,-0.000,-0.000
15565,1,0,1003,-0.012,-0.070,-0.000,-0.000
15571,0,0,1001,0.016,-0.015,-0.000,-0.000
15577,2,0,999,0.016,-0.127,-0.000,-0.000
15584,2,-1,999,-0.096,-0.155,-0.000,-0.000
15589,0,0,998,0.016,-0.043,-0.000,-0.000
15596,0,0,1002,-0.040,-0.015,-0.000,-0.000
15601,0,0,1001,-0.040,0.041,-0.000,-0.000
15656,0,0,999,-0.012,-0.015,-0.000,-0.000
15661,1,2,999,0.128,-0.099,-0.000,-0.000
15667,0,0,999,0.044,0.013,-0.000,-0.000
15673,-1,0,1000,0.044,0.069,-0.000,-0.000
15680,0,0,997,0.044,0.013,-0.000,-0.000
15685,1,3,999,0.184,-0.071,-0.000,-0.000
15691,3,1,999,0.100,-0.183,-0.000,-0.000
15697,3,2,999,0.128,-0.182,-0.000,-0.000
15704,-1,-1,997,-0.068,0.097,-0.000,-0.000
15709,0,0,1000,0.044,-0.015,-0.000,-0.000
15716,-2,-1,1000,-0.096,0.125,-0.000,-0.000
15721,-1,-2,999,-0.152,0.069,-0.000,-0.000
15728,2,3,999,0.212,-0.127,-0.000,-0.000
15733,0,0,999,0.044,-0.043,-0.000,-0.000
15739,1,0,1000,-0.040,-0.071,-0.000,-0.000
15745,0,-2,1001,-0.124,0.041,-0.000,-0.000
15752,0,1,999,0.100,0.013,-0.000,-0.000
15757,0,-1,998,-0.096,-0.043,-0.000,-0.000
15763,1,1,999,0.100,-0.071,-0.000,-0.000
15769,1,1,999,0.072,-0.099,-0.000,-0.000
15776,0,1,1000,0.072,-0.043,-0.000,-0.000
15782,1,0,1000,-0.012,-0.071,-0.000,-0.000
15788,0,0,1000,-0.012,0.013,-0.000,-0.000
15795,0,0,998,0.044,-0.043,-0.000,-0.000
15801,0,0,999,-0.012,-0.043,-0.000,-0.000
15816,0,-1,1000,-0.068,0.013,-0.000,-0.000
15821,0,0,1000,0.044,-0.043,-0.000,-0.000
15828,0,-1,999,-0.068,-0.015,-0.000,-0.000
15834,1,-2,1000,-0.124,-0.071,-0.000,-0.000
15840,1,0,1002,0.044,-0.070,-0.000,-0.000
15846,0,1,1001,0.072,0.013,-0.000,-0.000
15853,2,-1,999,-0.068,-0.127,-0.000,-0.000
15858,-1,2,1002,0.127,0.069,-0.000,-0.000
15864,0,0,997,0.016,-0.043,-0.000,-0.000
15870,1,0,999,0.016,-0.099,-0.000,-0.000
15877,-2,0,1000,-0.012,0.125,-0.000,-0.000
15882,0,-1,999,-0.068,-0.015,-0.000,-0.000
15888,0,0,998,-0.040,-0.043,-0.000,-0.000
15894,0,0,997,0.044,0.013,-0.000,-0.000
15901,2,-1,999,-0.096,-0.127,-0.000,-0.000
15906,2,-1,998,-0.096,-0.127,-0.000,-0.000
15913,0,2,999,0.156,0.013,-0.000,-0.000
15918,0,0,999,0.016,0.013,-0.000,-0.000
15925,2,1,996,0.072,-0.127,-0.000,-0.000
15930,1,0,1000,0.044,-0.098,-0.000,-0.000
15936,2,-2,997,-0.124,-0.127,-0.000,-0.000
15942,0,-1,999,-0.068,0.013,-0.000,-0.000
15949,0,0,999,-0.040,-0.043,-0.000,-0.000
15954,0,0,1000,0.044,-0.015,-0.000,-0.000
15964,0,2,997,0.128,-0.043,-0.000,-0.000
15970,0,0,997,-0.040,-0.043,-0.000,-0.000
15976,1,-1,999,-0.068,-0.071,-0.000,-0.000
15983,-1,1,997,0.072,0.069,-0.000,-0.000
15988,0,0,1000,-0.012,-0.043,-0.000,-0.000
15994,1,0,1001,-0.012,-0.098,-0.000,-0.000
16000,0,0,1001,-0.040,0.013,-0.000,-0.000
16007,0,0,1000,0.016,-0.043,-0.000,-0.000
16013,0,0,999,-0.012,0.013,-0.000,-0.000
16018,0,1,999,0.072,-0.015,-0.000,-0.000
16024,0,0,1001,-0.040,0.013,-0.000,-0.000
16032,0,2,998,0.128,0.013,-0.000,-0.000
16037,1,0,1002,0.044,-0.070,-0.000,-0.000
16043,0,0,1003,-0.012,0.041,-0.000,-0.000
16050,1,-1,997,-0.096,-0.071,-0.000,-0.000
16056,2,0,997,-0.012,-0.155,-0.000,-0.000
16061,0,0,999,0.016,0.041,-0.000,-0.000
16067,1,0,1001,-0.012,-0.071,-0.000,-0.000
16074,1,-2,1000,-0.124,-0.099,-0.000,-0.000
16079,2,2,1001,0.127,-0.126,-0.000,-0.000
16085,4,1,999,0.072,-0.239,-0.000,-0.000
16091,1,-2,997,-0.124,-0.099,-0.000,-0.000
16098,0,0,999,-0.040,-0.043,-0.000,-0.000
16103,1,0,998,-0.012,-0.099,-0.000,-0.000
16113,0,0,1000,-0.012,0.041,-0.000,-0.000
16119,0,-1,1000,-0.068,-0.043,-0.000,-0.000
16125,0,1,997,0.072,-0.015,-0.000,-0.000
16132,0,0,1001,0.044,0.013,-0.000,-0.000
16137,1,0,1000,0.044,-0.098,-0.000,-0.000
16143,0,-2,999,-0.152,-0.043,-0.000,-0.000
16149,1,-1,1000,-0.068,-0.099,-0.000,-0.000
16156,0,-1,1001,-0.096,0.041,-0.000,-0.000
16161,1,0,999,0.016,-0.099,-0.000,-0.000
16167,1,1,999,0.100,-0.071,-0.000,-0.000
16173,1,0,999,0.016,-0.099,-0.000,-0.000
16180,1,0,999,-0.040,-0.071,-0.000,-0.000
16185,0,0,999,-0.040,-0.043,-0.000,-0.000
16191,-1,-1,997,-0.096,0.069,-0.000,-0.000
16197,0,2,998,0.128,-0.043,-0.000,-0.000
16204,0,1,999,0.072,0.013,-0.000,-0.000
16209,0,0,1002,0.016,-0.043,-0.000,-0.000
16216,1,1,999,0.100,-0.071,-0.000,-0.000
16221,0,0,999,0.016,-0.015,-0.000,-0.000
16228,0,-1,998,-0.096,0.013,-0.000,-0.000
16233,0,-1,998,-0.068,0.041,-0.000,-0.000
16244,-1,-1,999,-0.068,0.069,-0.000,-0.000
16249,0,2,1000,0.128,-0.015,-0.000,-0.000
16256,1,1,1001,0.072,-0.071,-0.000,-0.000
16262,2,1,999,0.072,-0.127,-0.000,-0.000
16317,0,1,1000,0.100,-0.015,-0.000,-0.000
16324,0,0,1000,0.016,-0.015,-0.000,-0.000
16329,0,0,999,-0.012,-0.015,-0.000,-0.000
16336,0,0,999,0.016,0.013,-0.000,-0.000
16341,0,0,1000,0.016,0.013,-0.000,-0.000
16348,0,0,999,0.044,0.041,-0.000,-0.000
16353,1,-1,998,-0.096,-0.099,-0.000,-0.000
16359,-1,0,999,-0.040,0.097,-0.000,-0.000
16365,2,1,999,0.072,-0.154,-0.000,-0.000
16372,1,2,998,0.128,-0.099,-0.000,-0.000
16377,-1,0,1000,0.016,0.069,-0.000,-0.000
16383,1,0,1001,-0.040,-0.070,-0.000,-0.000
16389,0,0,998,-0.012,0.041,-0.000,-0.000
16396,0,0,999,-0.012,0.013,-0.000,-0.000
16402,0,0,999,0.016,0.013,-0.000,-0.000
16408,0,0,1000,0.044,-0.043,-0.000,-0.000
16415,-1,0,999,0.016,0.097,-0.000,-0.000
16421,0,-1,1000,-0.068,-0.015,-0.000,-0.000
16427,0,0,999,-0.012,0.013,-0.000,-0.000
16434,0,-2,999,-0.124,-0.015,-0.000,-0.000
16439,-1,-1,999,-0.068,0.097,-0.000,-0.000
16445,0,0,998,-0.040,-0.015,-0.000,-0.000
16451,0,-1,1000,-0.096,0.013,-0.000,-0.000
16458,0,0,1000,0.044,-0.015,-0.000,-0.000
16466,0,0,999,-0.012,-0.043,-0.000,-0.000
16473,0,1,999,0.100,-0.015,-0.000,-0.000
16478,0,-2,1001,-0.124,-0.015,-0.000,-0.000
16484,0,0,1000,0.044,-0.043,-0.000,-0.000
16490,1,-1,996,-0.068,-0.099,-0.000,-0.000
16502,0,0,999,0.016,-0.043,-0.000,-0.000
16507,0,0,999,0.016,0.041,-0.000,-0.000
16513,-1,0,998,0.016,0.069,-0.000,-0.000
16519,0,0,999,0.044,-0.043,-0.000,-0.000
16526,0,0,1000,-0.040,-0.043,-0.000,-0.000
16531,0,0,999,0.016,-0.015,-0.000,-0.000
16537,-1,1,1000,0.100,0.069,-0.000,-0.000
16543,0,0,1000,0.044,-0.043,-0.000,-0.000
16550,1,0,999,0.016,-0.099,-0.000,-0.000
16556,1,0,1002,0.044,-0.098,-0.000,-0.000
16561,-1,0,1001,0.016,0.069,-0.000,-0.000
16567,0,0,999,0.016,-0.043,-0.000,-0.000
16574,-1,0,999,0.044,0.069,-0.000,-0.000
16579,0,0,998,-0.040,0.041,-0.000,-0.000
16585,0,0,999,-0.012,-0.043,-0.000,-0.000
16591,0,0,998,-0.040,-0.043,-0.000,-0.000
16598,2,-2,999,-0.124,-0.127,-0.000,-0.000
16603,0,0,1000,-0.012,-0.043,-0.000,-0.000
16609,0,1,999,0.072,0.041,-0.000,-0.000
16616,0,0,1002,-0.012,-0.015,-0.000,-0.000
16626,0,2,998,0.156,0.013,-0.000,-0.000
16633,1,0,997,0.016,-0.099,-0.000,-0.000
16638,0,-1,998,-0.068,0.013,-0.000,-0.000
16644,2,1,1002,0.072,-0.126,-0.000,-0.000
16651,0,-1,1000,-0.096,-0.015,-0.000,-0.000
16656,0,2,998,0.128,-0.043,-0.000,-0.000
16662,2,0,1000,0.016,-0.154,-0.000,-0.000
16668,0,1,997,0.072,-0.043,-0.000,-0.000
16675,1,0,999,-0.012,-0.099,-0.000,-0.000
16680,0,1,999,0.100,-0.015,-0.000,-0.000
16686,0,0,1001,-0.012,0.041,-0.000,-0.000
16693,0,1,999,0.100,-0.015,-0.000,-0.000
16699,2,1,998,0.100,-0.127,-0.000,-0.000
16704,1,1,1000,0.100,-0.071,-0.000,-0.000
16715,0,0,997,-0.012,-0.015,-0.000,-0.000
16720,0,-2,998,-0.124,-0.043,-0.000,-0.000
16727,0,2,998,0.128,-0.015,-0.000,-0.000
16733,1,-2,1000,-0.124,-0.098,-0.000,-0.000
16739,0,1,1000,0.100,-0.015,-0.000,-0.000
16745,2,-1,999,-0.096,-0.155,-0.000,-0.000
16752,0,-1,998,-0.068,-0.015,-0.000,-0.000
16757,-2,0,1000,-0.012,0.125,-0.000,-0.000
16763,0,1,998,0.100,-0.043,-0.000,-0.000
16769,-1,0,998,0.016,0.069,-0.000,-0.000
16780,0,0,1001,-0.012,-0.015,-0.000,-0.000
16786,3,0,1000,-0.040,-0.182,-0.000,-0.000
16793,-1,1,1000,0.072,0.097,-0.000,-0.000
16798,2,-1,998,-0.068,-0.127,-0.000,-0.000
16805,0,0,1000,0.016,0.041,-0.000,-0.000
16810,1,0,999,-0.040,-0.099,-0.000,-0.000
16816,0,1,998,0.072,-0.043,-0.000,-0.000
16822,1,0,1001,-0.040,-0.098,-0.000,-0.000
16829,0,1,1001,0.072,-0.015,-0.000,-0.000
16834,0,0,999,-0.040,-0.043,-0.000,-0.000
16840,0,0,999,0.016,-0.043,-0.000,-0.000
16846,0,0,999,-0.012,-0.015,-0.000,-0.000
16853,0,-2,998,-0.124,0.013,-0.000,-0.000
16858,1,-2,1000,-0.124,-0.071,-0.000,-0.000
16864,0,0,996,0.044,-0.043,-0.000,-0.000
16870,0,-2,1000,-0.152,-0.015,-0.000,-0.000
16877,-1,0,1001,-0.012,0.069,-0.000,-0.000
16882,0,2,999,0.128,0.041,-0.000,-0.000
16888,0,0,1000,0.016,-0.043,-0.000,-0.000
16894,-1,1,1001,0.100,0.097,-0.000,-0.000
16901,0,0,1002,0.016,0.013,-0.000,-0.000
16906,0,-1,997,-0.096,0.041,-0.000,-0.000
16913,0,0,998,-0.012,-0.015,-0.000,-0.000
16918,0,0,998,-0.040,0.013,-0.000,-0.000
16977,0,-1,1001,-0.096,-0.043,-0.000,-0.000
16982,-2,0,997,-0.012,0.125,-0.000,-0.000
16988,0,2,996,0.128,0.013,-0.000,-0.000
16994,1,0,999,0.044,-0.099,-0.000,-0.000
17001,0,-1,998,-0.096,-0.043,-0.000,-0.000
17007,2,1,1001,0.072,-0.126,-0.000,-0.000
17013,0,1,1000,0.072,-0.015,-0.000,-0.000
17018,1,-1,1000,-0.068,-0.071,-0.000,-0.000
17025,2,1,999,0.072,-0.127,-0.000,-0.000
17031,0,0,1000,0.016,-0.015,-0.000,-0.000
17037,0,0,999,-0.012,-0.015,-0.000,-0.000
17043,0,0,1000,-0.012,0.013,-0.000,-0.000
17050,1,1,1001,0.072,-0.070,-0.000,-0.000
17056,1,1,998,0.072,-0.071,-0.000,-0.000
17061,2,0,998,-0.012,-0.127,-0.000,-0.000
17067,0,3,999,0.212,-0.015,-0.000,-0.000
17074,-1,0,1000,0.016,0.097,-0.000,-0.000
17079,-1,0,999,-0.012,0.069,-0.000,-0.000
17085,0,1,998,0.072,0.013,-0.000,-0.000
17091,1,1,998,0.072,-0.071,-0.000,-0.000
17098,3,1,1000,0.072,-0.182,-0.000,-0.000
17103,0,0,1000,-0.012,-0.015,-0.000,-0.000
17109,0,0,999,-0.040,-0.015,-0.000,-0.000
17116,2,0,999,-0.040,-0.155,-0.000,-0.000
17122,-1,0,1000,-0.012,0.069,-0.000,-0.000
17132,0,-2,999,-0.152,-0.043,-0.000,-0.000
17137,-2,1,998,0.100,0.125,-0.000,-0.000
17143,1,0,1000,-0.040,-0.098,-0.000,-0.000
17150,3,0,998,0.016,-0.183,-0.000,-0.000
17156,0,0,1000,-0.040,-0.015,-0.000,-0.000
17162,1,-1,999,-0.096,-0.071,-0.000,-0.000
17168,0,-2,997,-0.124,-0.015,-0.000,-0.000
17175,0,1,1000,0.072,-0.043,-0.000,-0.000
17185,2,1,998,0.100,-0.127,-0.000,-0.000
17190,-1,0,1001,-0.012,0.097,-0.000,-0.000
17196,-2,-1,1000,-0.068,0.125,-0.000,-0.000
17203,0,0,1000,-0.012,-0.043,-0.000,-0.000
17209,2,-1,995,-0.068,-0.127,-0.000,-0.000
17216,2,1,999,0.072,-0.127,-0.000,-0.000
17221,1,0,999,0.016,-0.071,-0.000,-0.000
17228,0,0,999,-0.012,0.013,-0.000,-0.000
17233,-1,0,998,0.016,0.097,-0.000,-0.000
17239,0,0,1000,0.016,0.041,-0.000,-0.000
17245,0,0,997,-0.012,0.013,-0.000,-0.000
17252,2,1,999,0.072,-0.127,-0.000,-0.000
17257,1,1,996,0.072,-0.099,-0.000,-0.000
17263,0,2,999,0.156,-0.043,-0.000,-0.000
17269,0,0,999,0.016,0.041,-0.000,-0.000
17276,0,0,999,0.016,-0.015,-0.000,-0.000
17285,0,1,1001,0.072,0.041,-0.000,-0.000
17291,0,0,999,0.044,-0.015,-0.000,-0.000
17298,0,0,999,-0.040,-0.043,-0.000,-0.000
17304,-1,-1,999,-0.068,0.069,-0.000,-0.000
17310,0,0,999,-0.012,-0.043,-0.000,-0.000
17316,0,-2,999,-0.124,-0.043,-0.000,-0.000
17322,2,-2,999,-0.124,-0.155,-0.000,-0.000
17329,0,3,999,0.212,0.041,-0.000,-0.000
17334,2,0,997,-0.012,-0.155,-0.000,-0.000
17340,0,0,1002,-0.040,-0.043,-0.000,-0.000
17346,0,0,1000,-0.012,0.041,-0.000,-0.000
17353,0,3,999,0.184,-0.015,-0.000,-0.000
17358,0,1,1000,0.100,0.013,-0.000,-0.000
17364,-1,2,999,0.128,0.069,-0.000,-0.000
17370,0,0,999,-0.040,0.013,-0.000,-0.000
17377,0,0,1000,0.016,-0.015,-0.000,-0.000
17382,2,0,999,-0.040,-0.127,-0.000,-0.000
17388,3,0,998,-0.040,-0.183,-0.000,-0.000
17394,2,0,999,0.016,-0.155,-0.000,-0.000
17406,2,-1,997,-0.068,-0.155,-0.000,-0.000
17413,0,-1,998,-0.096,0.013,-0.000,-0.000
17418,0,0,997,-0.012,0.013,-0.000,-0.000
17425,-1,2,999,0.156,0.069,-0.000,-0.000
17430,0,0,996,-0.012,0.013,-0.000,-0.000
17436,2,2,999,0.128,-0.155,-0.000,-0.000
17446,0,-1,1001,-0.068,-0.043,-0.000,-0.000
17453,1,0,999,-0.012,-0.071,-0.000,-0.000
17459,-1,0,997,0.016,0.097,-0.000,-0.000
17465,0,0,999,0.016,0.013,-0.000,-0.000
17471,0,-2,998,-0.124,-0.043,-0.000,-0.000
17478,2,2,999,0.128,-0.127,-0.000,-0.000
17483,0,-1,999,-0.096,-0.043,-0.000,-0.000
17489,1,0,1001,-0.012,-0.098,-0.000,-0.000
17496,2,1,999,0.100,-0.154,-0.000,-0.000
17502,4,0,998,0.016,-0.239,-0.000,-0.000
17508,0,1,999,0.100,-0.043,-0.000,-0.000
17514,0,-1,999,-0.068,0.013,-0.000,-0.000
17521,0,-1,999,-0.068,-0.015,-0.000,-0.000
17526,0,0,999,0.016,-0.015,-0.000,-0.000
17533,0,-1,997,-0.068,-0.015,-0.000,-0.000
17538,0,0,999,0.044,-0.043,-0.000,-0.000
17545,1,-2,998,-0.124,-0.099,-0.000,-0.000
17550,1,-1,999,-0.096,-0.071,-0.000,-0.000
17556,1,-1,1001,-0.096,-0.070,-0.000,-0.000
17562,1,-2,998,-0.152,-0.099,-0.000,-0.000
17569,1,0,999,0.044,-0.099,-0.000,-0.000
17574,0,0,996,0.016,-0.043,-0.000,-0.000
17580,-1,1,1001,0.072,0.069,-0.000,-0.000
17586,0,0,1000,0.016,-0.043,-0.000,-0.000
17641,0,0,999,0.044,0.013,-0.000,-0.000
17647,1,2,999,0.128,-0.099,-0.000,-0.000
17653,0,2,1000,0.128,-0.043,-0.000,-0.000
17663,0,4,998,0.240,-0.043,-0.000,-0.000
17670,0,0,998,0.016,0.041,-0.000,-0.000
17676,0,0,999,0.016,0.013,-0.000,-0.000
17681,2,0,999,-0.012,-0.155,-0.000,-0.000
17687,0,-1,1003,-0.068,-0.015,-0.000,-0.000
17694,0,-1,999,-0.068,-0.015,-0.000,-0.000
17699,3,-1,999,-0.096,-0.182,-0.000,-0.000
17705,1,0,999,0.016,-0.071,-0.000,-0.000
17711,-2,0,1000,-0.012,0.125,-0.000,-0.000
17718,0,0,999,0.044,-0.043,-0.000,-0.000
17723,2,0,999,-0.040,-0.155,-0.000,-0.000
17729,0,-1,999,-0.096,-0.043,-0.000,-0.000
17736,0,-1,1000,-0.068,-0.043,-0.000,-0.000
17742,0,0,999,0.016,-0.043,-0.000,-0.000
17747,0,0,999,0.044,-0.015,-0.000,-0.000
17753,2,0,999,-0.040,-0.127,-0.000,-0.000
17759,2,0,998,0.016,-0.127,-0.000,-0.000
17766,0,-1,1001,-0.068,-0.015,-0.000,-0.000
17771,1,1,999,0.072,-0.071,-0.000,-0.000
17777,3,0,1001,0.016,-0.182,-0.000,-0.000
17783,3,0,996,0.044,-0.183,-0.000,-0.000
17793,-1,-3,1001,-0.207,0.097,-0.000,-0.000
17800,0,-1,1000,-0.096,0.013,-0.000,-0.000
17805,0,-1,1001,-0.068,0.041,-0.000,-0.000
17811,0,0,999,-0.040,-0.015,-0.000,-0.000
17817,0,0,999,0.044,0.041,-0.000,-0.000
17824,0,0,997,0.016,-0.043,-0.000,-0.000
