t_ms,ax_g,ax_lpf_g
22393,-0.003,-0.002
22400,0.000,-0.001
22405,0.003,0.001
22411,-0.000,0.000
22417,-0.002,-0.001
22424,0.000,-0.000
22429,0.000,-0.000
22435,0.002,0.001
22441,0.003,0.002
22448,0.000,0.001
22453,0.001,0.001
22459,-0.000,0.000
22471,-0.001,-0.000
22477,0.001,0.000
22482,0.000,0.000
22488,0.001,0.001
22494,-0.002,-0.001
22501,0.002,0.001
22506,-0.000,0.000
22512,0.002,0.001
22518,-0.003,-0.001
22525,-0.001,-0.001
22530,0.000,-0.000
22536,-0.001,-0.001
22590,0.003,0.001
22597,-0.000,0.000
22602,0.001,0.001
22608,0.001,0.001
22614,0.002,0.001
22621,0.002,0.001
22626,-0.001,0.000
22632,0.000,0.000
22638,-0.002,-0.001
22645,0.000,-0.000
22650,-0.001,-0.000
22656,-0.000,-0.000
22662,-0.000,-0.000
22669,-0.001,-0.001
22674,0.001,0.000
22680,-0.001,-0.001
22686,-0.001,-0.001
22693,-0.001,-0.001
22698,-0.001,-0.001
22704,-0.002,-0.002
22710,0.001,-0.000
22717,0.002,0.001
22722,0.001,0.001
22728,-0.001,-0.000
22734,-0.001,-0.001
22741,-0.002,-0.001
22746,-0.001,-0.001
22752,-0.001,-0.001
22758,0.002,0.000
22765,-0.000,0.000
22776,-0.000,-0.000
22781,0.000,0.000
22787,-0.001,-0.000
22794,0.000,-0.000
22800,-0.001,-0.000
22806,-0.001,-0.001
22813,-0.002,-0.001
22818,-0.003,-0.002
22824,0.000,-0.001
22830,-0.001,-0.001
22837,-0.001,-0.001
22842,-0.004,-0.002
22848,-0.001,-0.002
22854,0.001,-0.000
22861,0.002,0.001
22866,0.001,0.001
22872,0.003,0.002
22878,-0.001,0.001
22885,0.000,0.000
22890,0.002,0.001
22896,0.002,0.001
22902,0.001,0.001
22909,0.000,0.001
22917,0.001,0.001
22924,-0.002,-0.001
22929,-0.003,-0.002
22935,0.000,-0.001
22941,-0.002,-0.001
22948,-0.002,-0.001
22953,0.000,-0.001
22959,0.001,0.000
22965,-0.001,-0.000
22972,0.000,-0.000
22977,-0.000,-0.000
22983,-0.001,-0.000
22989,-0.000,-0.000
22996,0.000,-0.000
23001,0.001,0.001
23007,0.001,0.001
23013,0.000,0.000
23020,-0.003,-0.001
23025,0.001,-0.000
23031,-0.002,-0.001
23037,-0.002,-0.001
23045,0.001,-0.000
23050,-0.001,-0.001
23056,-0.002,-0.001
23063,-0.000,-0.001
23068,-0.001,-0.001
23074,0.000,-0.000
23080,0.001,0.000
23087,-0.001,-0.000
23092,0.002,0.001
23098,-0.000,0.000
23104,-0.002,-0.001
23111,-0.001,-0.001
23116,-0.001,-0.001
23122,-0.001,-0.001
23128,0.000,-0.000
23135,0.001,0.000
23141,-0.001,-0.001
23147,0.001,0.000
23154,0.000,0.000
23160,-0.001,-0.000
23166,0.001,0.000
23172,0.000,0.000
23179,0.001,0.001
23184,-0.001,-0.000
23190,0.000,0.000
23196,-0.001,-0.001
23203,0.001,0.000
23208,0.001,0.001
23214,0.002,0.001
23220,-0.000,0.001
23227,-0.000,0.000
23232,-0.001,-0.001
23242,-0.001,-0.001
23248,0.000,-0.000
23255,0.000,0.000
23260,-0.001,-0.001
23266,0.002,0.001
23272,0.001,0.001
23279,-0.000,0.000
23284,-0.002,-0.001
23290,-0.001,-0.001
23296,-0.001,-0.001
23303,-0.002,-0.001
23308,-0.001,-0.001
23318,0.002,0.001
23324,-0.001,-0.000
23330,0.001,0.000
23337,0.003,0.002
23342,-0.002,0.000
23348,-0.002,-0.001
23354,-0.000,-0.001
23361,0.000,-0.000
23366,-0.000,-0.000
23372,-0.001,-0.001
23378,0.000,-0.000
23385,0.001,0.000
23390,-0.001,-0.000
23396,0.001,0.000
23402,0.001,0.000
23409,0.002,0.001
23414,0.002,0.001
23420,0.003,0.002
23426,0.001,0.002
23433,0.001,0.001
23438,0.001,0.001
23444,-0.001,-0.000
23450,0.002,0.001
23457,0.001,0.001
23462,-0.002,-0.001
23468,-0.001,-0.001
23474,-0.002,-0.002
23481,0.000,-0.001
23486,-0.001,-0.001
23492,-0.000,-0.000
23498,-0.000,-0.000
23505,0.002,0.001
23510,-0.001,-0.000
23516,0.000,0.000
23522,-0.003,-0.001
23529,0.001,-0.000
23535,-0.001,-0.001
23540,-0.001,-0.001
23546,-0.001,-0.001
23553,0.002,0.000
23558,0.002,0.001
23564,-0.001,0.000
23574,0.000,0.000
23580,-0.003,-0.001
23590,0.000,-0.000
23597,0.001,0.000
23602,0.003,0.002
23608,0.002,0.002
23614,-0.001,0.000
23621,-0.001,-0.000
23626,0.000,-0.000
23632,0.001,0.001
23638,0.002,0.001
23645,-0.000,0.000
23650,-0.001,-0.000
23656,0.000,0.000
23662,0.000,0.000
23669,0.001,0.001
23674,-0.001,-0.000
23680,0.002,0.001
23686,-0.001,0.000
23693,0.001,0.000
23698,0.002,0.001
23704,-0.000,0.001
23710,-0.002,-0.001
23717,0.001,0.000
23722,-0.001,-0.000
23728,-0.000,-0.000
23734,0.002,0.001
23741,0.000,0.001
23746,0.002,0.001
23752,0.001,0.001
23758,0.001,0.001
23765,0.000,0.001
23770,-0.000,0.000
23776,0.001,0.001
23782,-0.001,-0.000
23789,0.002,0.001
23794,-0.000,0.000
23800,0.002,0.001
23806,0.001,0.001
23813,0.001,0.001
23818,-0.002,-0.000
23824,0.001,0.000
23830,0.002,0.001
23837,-0.002,-0.001
23842,0.001,0.000
23848,0.000,0.000
23857,-0.001,-0.000
23863,0.001,0.000
23870,0.001,0.000
23876,0.002,0.001
23881,0.000,0.001
23887,0.002,0.001
23893,0.001,0.001
23900,-0.002,-0.000
23905,0.001,0.000
23958,-0.002,-0.001
23963,-0.001,-0.001
23969,-0.000,-0.001
23976,-0.001,-0.001
23982,-0.000,-0.001
23987,-0.001,-0.001
23993,-0.002,-0.001
24000,-0.000,-0.001
24005,-0.000,-0.000
24011,0.001,0.000
24017,-0.000,-0.000
24024,-0.001,-0.000
24030,-0.000,-0.000
24035,0.001,0.000
24041,0.001,0.000
24048,0.002,0.001
24053,-0.000,0.000
24059,-0.002,-0.001
24065,0.000,-0.000
24072,-0.000,-0.000
24077,0.001,0.000
24083,0.002,0.001
24089,0.002,0.002
24096,0.002,0.002
24102,0.001,0.002
24107,-0.000,0.001
24113,0.001,0.001
24119,0.001,0.001
24126,-0.001,-0.000
24131,0.001,0.000
24137,-0.000,0.000
24143,-0.002,-0.001
24150,0.001,-0.000
24160,0.001,0.000
24165,0.001,0.001
24171,-0.000,0.000
24178,-0.001,-0.000
24183,-0.002,-0.001
24189,0.001,-0.000
24195,0.001,0.001
24202,-0.001,-0.000
24207,0.001,0.000
24213,-0.002,-0.001
24219,0.001,0.000
24226,0.001,0.001
24231,0.000,0.000
24237,-0.000,0.000
24243,-0.000,-0.000
24250,-0.001,-0.001
24256,0.001,0.000
24261,0.001,0.000
24267,0.000,0.000
24274,0.003,0.002
24279,-0.000,0.001
24289,-0.001,0.000
24294,0.001,0.001
24300,0.002,0.001
24306,0.001,0.001
24313,-0.000,0.000
24318,0.002,0.001
24324,0.000,0.001
24330,-0.001,0.000
24337,0.001,0.000
24342,0.000,0.000
24348,-0.000,0.000
24354,-0.003,-0.002
24361,-0.001,-0.001
24366,0.001,0.000
24372,-0.001,-0.001
24378,-0.002,-0.001
24385,0.001,0.000
24390,0.001,0.001
24396,-0.000,0.000
24402,-0.001,-0.000
24409,0.000,-0.000
24414,-0.000,-0.000
24420,0.000,0.000
24429,-0.002,-0.001
24435,0.002,0.000
24441,-0.001,-0.000
24448,0.001,0.000
24453,0.001,0.001
24459,0.000,0.000
24465,0.000,0.000
24472,0.002,0.001
24477,0.001,0.001
24483,0.001,0.001
24489,0.001,0.001
24496,0.001,0.001
24501,-0.001,0.000
24507,-0.001,-0.000
24513,0.002,0.001
24520,-0.001,-0.000
24525,-0.001,-0.001
24531,-0.000,-0.000
24537,-0.001,-0.001
24544,0.001,-0.000
24549,0.002,0.001
24555,0.002,0.002
24561,-0.001,0.000
24568,0.002,0.001
24573,0.000,0.001
24579,0.002,0.001
24585,-0.000,0.000
24592,0.001,0.001
24597,-0.001,-0.000
24603,-0.000,-0.000
24609,0.000,0.000
24616,0.001,0.001
24625,0.000,0.000
24630,-0.002,-0.001
24636,0.001,-0.000
24642,-0.000,-0.000
24649,0.003,0.002
24655,-0.000,0.001
24660,0.001,0.001
24666,0.001,0.001
24673,0.000,0.000
24678,0.001,0.001
24684,-0.002,-0.001
24690,0.001,0.000
24698,-0.001,-0.000
24704,0.001,0.000
24710,-0.002,-0.001
24717,0.000,-0.000
24722,-0.000,-0.000
24728,-0.002,-0.001
24734,-0.002,-0.002
24741,0.000,-0.001
24746,0.001,0.000
24752,0.004,0.002
24758,0.000,0.001
24765,-0.002,-0.001
24770,0.001,0.000
24776,0.001,0.001
24782,-0.001,-0.000
24789,0.001,0.000
24794,0.001,0.001
24800,0.002,0.002
24806,-0.001,0.000
24813,0.001,0.000
24818,0.002,0.001
24824,-0.001,0.000
24830,0.000,0.000
24837,-0.001,-0.000
24842,-0.000,-0.000
24848,-0.001,-0.001
24854,-0.001,-0.001
24861,0.001,0.000
24866,-0.000,-0.000
24872,-0.002,-0.001
24878,0.001,-0.000
24885,-0.002,-0.001
24890,-0.002,-0.002
24896,0.000,-0.001
24902,0.000,-0.000
24909,-0.001,-0.001
24914,0.001,0.000
24920,-0.001,-0.000
24926,-0.000,-0.000
24933,0.000,0.000
24938,-0.001,-0.000
24944,-0.002,-0.001
24954,-0.001,-0.001
24960,-0.001,-0.001
24968,-0.001,-0.001
24973,0.001,-0.000
24979,0.000,0.000
24986,0.000,0.000
24991,0.001,0.001
24997,-0.001,-0.000
25003,0.003,0.001
25010,0.000,0.001
25015,-0.002,-0.001
25021,-0.000,-0.000
25027,-0.002,-0.001
25034,-0.001,-0.001
25040,0.001,-0.000
25046,-0.002,-0.001
25053,-0.000,-0.001
25058,-0.002,-0.001
25064,-0.002,-0.002
25070,0.003,0.000
25077,0.002,0.001
25082,0.003,0.002
25088,-0.001,0.001
25094,0.000,0.000
25101,-0.001,-0.000
25106,-0.002,-0.001
25112,0.001,0.000
25118,0.002,0.001
25125,-0.000,0.000
25130,-0.002,-0.001
25136,0.000,-0.000
25142,-0.000,-0.000
25149,0.003,0.001
25154,0.001,0.001
25160,0.000,0.001
25166,-0.002,-0.001
25173,-0.002,-0.001
25178,0.002,0.000
25184,0.002,0.001
25190,0.002,0.002
25197,0.002,0.002
25203,0.001,0.001
25208,0.001,0.001
25214,-0.001,-0.000
25221,-0.002,-0.001
25227,0.000,-0.000
25238,-0.003,-0.002
25243,0.001,-0.000
25250,0.001,0.000
25255,0.002,0.001
25261,0.001,0.001
25267,0.002,0.001
25274,0.001,0.001
25280,0.002,0.002
25335,-0.001,0.000
25342,0.001,0.001
25347,0.001,0.001
25353,0.001,0.001
25359,0.001,0.001
25366,0.001,0.001
25371,-0.002,-0.001
25377,0.001,0.000
25383,0.001,0.001
25390,0.000,0.000
25395,-0.000,0.000
25401,-0.001,-0.000
25407,-0.001,-0.001
25414,0.001,0.000
25419,0.001,0.000
25425,0.000,0.000
25431,-0.000,0.000
25438,-0.000,-0.000
25443,-0.001,-0.000
25449,0.002,0.001
25455,0.000,0.001
25462,-0.000,0.000
25467,0.001,0.000
25473,0.001,0.001
25479,0.002,0.001
25486,0.000,0.001
25491,-0.001,-0.000
25497,0.000,-0.000
25503,-0.000,-0.000
25510,-0.000,-0.000
25515,0.000,0.000
25521,0.001,0.001
25527,0.001,0.001
25534,0.002,0.001
25544,-0.001,0.000
25550,0.000,0.000
25556,0.002,0.001
25563,0.000,0.001
25568,0.001,0.001
25574,0.001,0.001
25580,0.001,0.001
25587,-0.002,-0.000
25592,-0.001,-0.001
25598,0.001,0.000
25604,0.002,0.001
25611,-0.001,0.000
25616,0.001,0.000
25622,0.002,0.001
25628,-0.003,-0.001
25635,0.000,-0.000
25641,-0.001,-0.001
25647,0.000,-0.000
25654,0.001,0.000
25660,0.002,0.001
25670,0.002,0.001
25676,-0.001,0.000
25683,0.001,0.001
25688,0.000,0.000
25694,0.001,0.001
25700,-0.000,0.000
25707,0.002,0.001
25712,-0.001,0.000
25718,0.001,0.000
25724,0.001,0.001
25731,0.001,0.001
25736,0.001,0.001
25742,0.003,0.002
25748,0.001,0.001
25755,-0.002,-0.000
25760,0.002,0.001
25766,-0.001,0.000
25772,0.001,0.001
25779,0.001,0.001
25784,-0.000,0.000
25790,0.000,0.000
25796,-0.000,-0.000
25803,0.001,0.001
25813,-0.000,0.000
25818,0.000,0.000
25824,0.000,0.000
25830,0.002,0.001
25837,0.001,0.001
25842,-0.001,-0.000
25848,0.003,0.001
25854,0.002,0.002
25861,-0.001,0.000
25866,-0.002,-0.001
25872,-0.001,-0.001
25878,0.002,0.001
25885,-0.000,0.000
25890,-0.000,-0.000
25896,0.000,0.000
25902,0.002,0.001
25909,0.002,0.002
25914,0.001,0.001
25920,0.001,0.001
25926,-0.000,0.001
25933,0.003,0.002
25938,-0.001,0.000
25944,0.001,0.001
25950,0.001,0.001
25957,-0.001,0.000
25962,-0.003,-0.001
25968,-0.000,-0.001
25974,0.001,0.000
25981,0.001,0.000
25986,0.001,0.001
25992,-0.000,0.000
25998,-0.000,0.000
26008,-0.001,-0.000
26015,0.001,0.000
26020,-0.001,-0.000
26026,0.000,-0.000
26032,0.002,0.001
26039,0.000,0.001
26044,-0.000,0.000
26050,-0.000,-0.000
26056,0.002,0.001
26063,-0.001,-0.000
26068,-0.002,-0.001
26074,-0.002,-0.001
26085,-0.002,-0.002
26091,0.000,-0.001
26096,-0.002,-0.001
26102,0.001,0.000
26108,-0.000,-0.000
26115,-0.001,-0.000
26121,-0.001,-0.001
26127,0.001,0.000
26133,0.000,0.000
26140,-0.000,-0.000
26145,0.000,0.000
26151,0.002,0.001
26157,0.000,0.001
26164,-0.001,-0.000
26169,0.000,-0.000
26175,0.001,0.001
26181,0.001,0.001
26188,0.001,0.001
26193,-0.004,-0.001
26199,0.000,-0.001
26205,-0.002,-0.001
26212,-0.002,-0.002
26217,-0.001,-0.001
26223,0.001,-0.000
26229,-0.001,-0.001
26236,-0.000,-0.000
26241,0.000,-0.000
26247,0.001,0.000
26253,0.002,0.001
26260,-0.001,0.000
26265,0.003,0.001
26271,-0.000,0.001
26277,-0.000,0.000
26284,0.001,0.000
26289,0.001,0.001
26295,0.001,0.001
26301,-0.002,-0.001
26308,-0.000,-0.000
26313,-0.001,-0.001
26319,-0.001,-0.001
26325,0.000,-0.000
26332,0.001,0.000
26341,-0.002,-0.001
26347,-0.001,-0.001
26358,0.001,0.000
26363,-0.001,-0.000
26370,0.000,-0.000
26375,0.004,0.002
26381,0.001,0.001
26387,-0.000,0.001
26394,0.001,0.001
26400,0.001,0.001
26406,0.002,0.001
26413,0.000,0.001
26419,-0.000,0.000
26424,-0.002,-0.001
26430,0.002,0.000
26437,-0.003,-0.001
26443,0.000,-0.000
26448,0.001,0.000
26454,0.001,0.000
26460,0.000,0.000
26467,0.001,0.001
26472,0.000,0.001
26478,-0.001,-0.000
26484,-0.001,-0.000
26491,-0.001,-0.001
26496,0.001,0.000
26502,0.002,0.001
26508,0.001,0.001
26515,0.001,0.001
26520,0.002,0.002
26526,-0.001,0.000
26532,0.000,0.000
26539,-0.001,-0.000
26544,-0.002,-0.001
26550,0.002,0.000
26556,-0.000,0.000
26563,-0.001,-0.000
26568,-0.001,-0.001
26574,-0.000,-0.001
26580,0.001,0.000
26587,0.002,0.001
26592,0.001,0.001
26598,0.000,0.001
26604,-0.001,-0.000
26611,0.001,0.000
26616,0.000,0.000
26628,-0.000,0.000
26633,0.001,0.000
26640,0.000,0.000
26645,-0.000,0.000
26651,0.000,0.000
26657,-0.000,-0.000
26664,-0.000,-0.000
26669,-0.001,-0.000
26675,-0.002,-0.001
26728,0.001,0.000
26733,0.001,0.000
26740,0.001,0.001
26745,-0.003,-0.001
26751,0.002,0.000
26757,0.001,0.001
26764,0.001,0.001
26770,-0.000,0.000
26775,-0.000,0.000
26781,-0.001,-0.001
26788,0.000,-0.000
26793,0.001,0.000
26799,0.000,0.000
26805,-0.002,-0.001
26812,-0.000,-0.000
26817,-0.000,-0.000
26823,-0.001,-0.001
26829,0.001,0.000
26836,0.001,0.001
26842,-0.001,-0.000
26847,0.001,0.000
26853,0.002,0.001
26859,0.001,0.001
26865,-0.001,-0.000
26871,0.002,0.001
26877,-0.001,0.000
26883,0.000,0.000
26890,-0.001,-0.000
26895,-0.001,-0.001
26901,0.003,0.001
26907,0.001,0.001
26914,0.000,0.001
26919,-0.002,-0.001
26930,-0.000,-0.001
26935,0.000,-0.000
26942,-0.000,-0.000
26947,0.001,0.000
26953,0.002,0.001
26959,-0.000,0.000
26966,0.001,0.001
26971,-0.001,-0.000
26977,0.001,0.001
26983,-0.004,-0.002
26990,-0.005,-0.003
26995,-0.003,-0.003
27001,0.000,-0.001
27007,-0.001,-0.001
27014,-0.000,-0.001
27019,-0.000,-0.001
27025,-0.001,-0.001
27031,-0.002,-0.001
27038,-0.001,-0.001
27043,-0.000,-0.001
27053,0.001,0.000
27058,-0.001,-0.000
27064,-0.001,-0.001
27070,-0.002,-0.002
27077,-0.000,-0.001
27082,-0.001,-0.001
27088,-0.003,-0.002
27094,0.001,-0.001
27101,0.002,0.001
27106,0.002,0.001
27112,0.001,0.001
27118,-0.002,-0.000
27125,-0.000,-0.000
27130,-0.000,-0.000
27136,0.002,0.001
27142,0.001,0.001
27149,0.001,0.001
27154,-0.002,-0.001
27160,-0.000,-0.000
27166,-0.000,-0.000
27173,0.000,-0.000
27178,0.000,0.000
27184,0.001,0.000
27190,-0.001,-0.000
27203,-0.002,-0.001
27208,-0.000,-0.001
27214,-0.001,-0.001
27221,0.002,0.001
27226,-0.000,0.000
27232,0.002,0.001
27238,-0.002,-0.000
27245,-0.000,-0.000
27250,-0.001,-0.000
27256,-0.000,-0.000
27262,-0.000,-0.000
27269,0.000,-0.000
27274,0.001,0.001
27280,-0.002,-0.001
27286,-0.001,-0.001
27293,-0.000,-0.001
27298,-0.001,-0.001
27304,-0.000,-0.000
27310,0.000,-0.000
27317,0.001,0.001
27322,0.000,0.000
27328,-0.001,-0.000
27334,-0.000,-0.000
27341,0.000,0.000
27346,-0.001,-0.000
27352,-0.001,-0.001
27358,-0.001,-0.001
27365,-0.000,-0.001
27370,0.002,0.001
27380,-0.001,-0.000
27385,-0.001,-0.001
27391,0.001,0.000
27397,0.002,0.001
27404,-0.001,0.000
27409,-0.001,-0.000
27415,-0.001,-0.001
27421,-0.001,-0.001
27428,0.001,0.000
27433,-0.000,-0.000
27439,0.000,0.000
27445,0.001,0.000
27452,-0.004,-0.002
27457,-0.002,-0.002
27463,0.002,0.000
27472,0.001,0.001
27477,-0.001,-0.000
27483,0.001,0.000
27490,0.000,0.000
27495,-0.002,-0.001
27501,0.003,0.001
27507,0.001,0.001
27514,0.002,0.001
27520,-0.001,0.000
27526,0.002,0.001
27533,0.002,0.002
27539,0.001,0.001
27544,-0.000,0.000
27550,-0.002,-0.001
27556,0.001,-0.000
27563,-0.000,-0.000
27568,-0.001,-0.001
27574,0.004,0.001
27580,0.001,0.001
27587,0.001,0.001
27592,0.000,0.001
27598,-0.000,0.000
27604,0.002,0.001
27611,-0.000,0.000
27616,-0.000,0.000
27622,-0.002,-0.001
27628,-0.000,-0.001
27635,-0.001,-0.001
27640,0.001,0.000
27646,0.001,0.001
27652,0.001,0.001
27659,-0.001,-0.000
27664,-0.001,-0.000
27670,0.001,0.000
27676,-0.000,-0.000
27683,0.001,0.000
27688,0.001,0.001
27694,0.002,0.001
27700,0.000,0.001
27707,-0.001,0.000
27716,0.001,0.001
27722,0.002,0.001
27728,-0.001,0.000
27735,0.003,0.002
27745,-0.001,0.000
27751,0.001,0.001
27757,0.003,0.002
27764,0.000,0.001
27769,-0.002,-0.001
27775,0.000,-0.000
27781,-0.000,-0.000
27788,-0.001,-0.001
27793,-0.000,-0.000
27799,-0.001,-0.001
27805,-0.000,-0.000
27812,0.000,-0.000
27817,-0.001,-0.000
27823,0.002,0.001
27829,0.003,0.002
27836,-0.002,-0.000
27842,-0.001,-0.001
27847,-0.000,-0.000
27853,0.002,0.001
27860,0.001,0.001
27865,-0.001,-0.000
27871,-0.001,-0.001
27877,-0.000,-0.000
27884,0.002,0.001
27890,0.002,0.001
27895,0.001,0.001
27901,-0.001,0.000
27908,-0.001,-0.000
27913,0.001,0.000
27919,-0.001,-0.001
27925,0.002,0.001
27932,0.001,0.001
27938,0.002,0.001
27943,-0.002,-0.000
27949,-0.001,-0.001
27955,-0.001,-0.001
27962,-0.001,-0.001
27967,0.000,-0.000
27973,-0.002,-0.001
27979,0.000,-0.000
27986,0.000,-0.000
27991,-0.001,-0.000
27997,0.000,-0.000
28003,-0.000,-0.000
28015,0.000,0.000
28021,-0.002,-0.001
28027,-0.001,-0.001
28034,0.001,-0.000
28039,-0.002,-0.001
28094,-0.000,-0.001
28101,0.005,0.002
28106,-0.001,0.001
28112,0.001,0.001
28118,0.001,0.001
28125,-0.001,-0.000
28130,-0.002,-0.001
28136,0.003,0.001
28142,0.000,0.001
28149,0.003,0.002
28154,0.001,0.001
28160,-0.002,-0.001
28166,0.000,-0.000
28173,-0.000,-0.000
28178,0.002,0.001
28184,0.001,0.001
28190,0.001,0.001
28197,0.001,0.001
28202,0.000,0.000
28208,-0.001,-0.000
28214,0.002,0.001
28221,0.001,0.001
28226,-0.001,-0.000
28232,0.001,0.001
28238,0.000,0.000
28245,0.000,0.000
28250,0.000,0.000
28256,0.002,0.001
28262,0.001,0.001
28269,0.003,0.002
28274,0.003,0.003
28280,0.001,0.002
28286,-0.002,0.000
28293,-0.001,-0.001
28298,-0.002,-0.001
28304,0.002,0.000
28310,0.001,0.001
28318,0.001,0.001
28323,-0.001,-0.000
28329,-0.001,-0.001
28336,0.000,-0.000
28341,-0.000,-0.000
28347,0.001,0.000
28353,0.000,0.000
28360,-0.001,-0.000
28365,0.000,0.000
28371,0.001,0.001
28377,0.001,0.001
28384,0.000,0.001
28390,-0.000,0.000
28395,0.001,0.001
28401,-0.000,0.000
28408,-0.001,-0.000
28413,-0.000,-0.000
28423,-0.002,-0.001
28428,-0.001,-0.001
28434,-0.000,-0.001
28440,-0.002,-0.001
28447,-0.001,-0.001
28452,0.000,-0.000
28458,0.001,0.000
28464,0.001,0.000
28471,-0.001,-0.000
28476,-0.002,-0.001
28482,0.001,-0.000
28488,-0.001,-0.000
28495,0.003,0.001
28500,0.002,0.002
28506,-0.002,-0.000
28512,-0.001,-0.000
28519,-0.001,-0.001
28524,-0.002,-0.001
28530,0.001,-0.000
28536,0.000,0.000
28543,-0.000,-0.000
28548,0.001,0.000
28554,0.000,0.000
28560,0.000,0.000
28567,-0.001,-0.000
28572,-0.000,-0.000
28578,-0.001,-0.000
28587,0.002,0.001
28593,0.000,0.000
28599,-0.000,0.000
28606,0.001,0.000
28611,-0.000,0.000
28617,0.001,0.000
28623,-0.002,-0.001
28630,0.001,0.000
28635,0.001,0.001
28641,0.000,0.000
28647,-0.002,-0.001
28654,-0.000,-0.001
28659,0.002,0.001
28665,-0.000,0.000
28671,0.001,0.000
28678,0.002,0.001
28683,0.000,0.001
28689,0.002,0.001
28695,0.002,0.002
28702,-0.001,0.000
28707,0.001,0.001
28713,0.002,0.002
28719,0.002,0.002
28726,0.002,0.002
28731,0.000,0.001
28737,0.002,0.001
28743,-0.001,0.000
28750,-0.000,0.000
28759,-0.000,-0.000
28764,0.000,0.000
28770,0.002,0.001
28776,0.000,0.001
28783,-0.002,-0.001
28788,0.002,0.001
28794,0.001,0.001
28800,-0.001,-0.000
28807,-0.002,-0.001
28812,-0.001,-0.001
28818,-0.002,-0.001
28824,-0.000,-0.001
28831,0.001,-0.000
28836,0.001,0.001
28842,0.001,0.001
28848,-0.001,-0.000
28856,-0.002,-0.001
28862,0.002,0.000
28868,-0.001,-0.000
28875,0.001,0.000
28880,-0.001,-0.000
28886,-0.001,-0.001
28892,-0.000,-0.000
28899,-0.000,-0.000
28904,0.001,0.000
28910,-0.001,-0.001
28916,0.000,-0.000
28923,0.001,0.000
28928,0.002,0.001
28934,0.001,0.001
28940,0.001,0.001
28947,0.000,0.001
28952,-0.001,-0.000
28958,-0.001,-0.000
28964,-0.000,-0.000
28971,0.001,0.000
28976,0.000,0.000
28982,-0.000,-0.000
28988,0.001,0.000
28995,0.001,0.001
29000,-0.001,-0.000
29006,-0.001,-0.001
29012,0.001,0.000
29019,0.001,0.000
29024,-0.000,0.000
29030,0.001,0.000
29036,-0.001,-0.000
29043,0.001,0.000
29048,0.000,0.000
29054,0.002,0.001
29060,-0.003,-0.001
29067,-0.000,-0.001
29072,0.000,-0.000
29078,-0.000,-0.000
29088,0.001,0.000
29094,0.002,0.001
29101,-0.002,-0.000
29106,-0.000,-0.000
29112,-0.001,-0.001
29118,0.000,-0.000
29126,0.003,0.001
29131,-0.001,0.000
29137,-0.001,-0.001
29144,0.002,0.001
29149,0.001,0.001
29155,-0.000,0.000
29161,-0.001,-0.000
29168,-0.001,-0.001
29173,-0.001,-0.001
29179,0.002,0.001
29185,0.002,0.001
29192,0.001,0.001
29197,0.003,0.002
29203,-0.000,0.001
29209,-0.000,0.000
29216,0.002,0.001
29221,-0.000,0.000
29227,-0.001,-0.000
29233,-0.001,-0.000
29240,-0.001,-0.001
29245,0.002,0.001
29251,0.001,0.001
29257,0.002,0.001
29264,-0.001,0.000
29269,0.002,0.001
29275,-0.000,0.000
29281,-0.001,-0.000
29288,0.002,0.001
29293,0.000,0.001
29299,-0.000,0.000
29305,0.000,0.000
29312,0.001,0.000
29317,-0.001,-0.000
29323,0.003,0.001
29329,-0.001,0.000
29336,0.001,0.000
29341,0.001,0.001
29347,-0.002,-0.001
29353,-0.001,-0.001
29360,-0.000,-0.001
29365,0.000,-0.000
29371,0.000,0.000
29377,-0.001,-0.001
29384,-0.003,-0.002
29395,0.001,-0.000
29400,0.001,0.001
29406,-0.001,-0.000
29413,0.001,0.000
29467,-0.002,-0.001
29473,0.001,0.000
29480,0.004,0.002
29485,-0.001,0.001
29491,-0.002,-0.001
29497,0.001,0.000
29504,-0.001,-0.001
29510,0.000,-0.000
29515,-0.000,-0.000
29521,0.000,0.000
29528,-0.001,-0.001
29533,0.002,0.001
29539,0.000,0.000
29545,-0.002,-0.001
29552,-0.001,-0.001
29557,-0.002,-0.002
29563,-0.000,-0.001
29569,0.001,0.000
29576,0.003,0.001
29582,-0.001,0.000
29587,-0.001,-0.000
29593,-0.000,-0.000
29599,0.001,0.000
29606,0.003,0.001
29611,0.002,0.002
29617,-0.001,0.000
29623,-0.000,-0.000
29630,0.000,0.000
29635,0.001,0.001
29641,-0.001,-0.000
29647,-0.001,-0.001
29654,0.000,-0.000
29659,-0.002,-0.001
29665,0.001,-0.000
29671,-0.003,-0.001
29678,-0.001,-0.001
29683,0.002,0.000
29689,-0.001,-0.001
29700,0.002,0.001
29706,-0.001,-0.000
29711,-0.000,-0.000
29717,0.003,0.002
29723,-0.001,0.000
29730,0.001,0.000
29736,-0.000,0.000
29741,-0.002,-0.001
29747,0.000,-0.000
29754,-0.000,-0.000
29760,0.001,0.000
29766,-0.001,-0.000
29772,-0.002,-0.001
29779,0.001,0.000
29784,-0.002,-0.001
29795,-0.001,-0.001
29800,0.002,0.000
29807,-0.002,-0.001
29812,-0.002,-0.001
29818,0.001,0.000
29824,-0.000,-0.000
29831,-0.002,-0.001
29836,-0.001,-0.001
29842,-0.002,-0.001
29848,0.002,0.000
29855,-0.001,-0.000
29861,0.003,0.001
29867,-0.000,0.001
29874,-0.002,-0.001
