t_ms,roll_acc,roll_comp,pitch_acc,pitch_comp
31678,-0.007,-0.020,0.086,-0.020
31685,0.021,-0.016,0.087,-0.009
31691,-0.091,-0.024,-0.053,-0.014
31697,0.021,-0.019,0.115,-0.001
31704,0.021,-0.015,0.031,0.002
31710,0.049,-0.009,0.031,0.005
31720,-0.007,-0.008,-0.025,0.002
31726,-0.035,-0.011,0.087,0.011
31733,-0.007,-0.011,0.003,0.011
31739,-0.007,-0.010,-0.053,0.004
31745,-0.007,-0.010,0.003,0.004
31752,0.021,-0.007,0.087,0.012
31758,-0.119,-0.018,-0.025,0.009
31764,-0.035,-0.020,0.003,0.008
31771,-0.175,-0.035,-0.025,0.005
31777,-0.035,-0.035,0.031,0.007
31784,0.077,-0.024,0.059,0.012
31790,0.077,-0.014,-0.081,0.003
31796,-0.147,-0.028,-0.137,-0.011
31803,-0.063,-0.031,-0.025,-0.012
31809,0.049,-0.023,0.059,-0.005
31815,-0.119,-0.033,0.003,-0.005
31821,-0.007,-0.030,-0.053,-0.009
31829,0.077,-0.020,0.003,-0.008
31835,0.049,-0.013,-0.025,-0.010
31842,-0.007,-0.012,-0.025,-0.012
31848,-0.063,-0.018,0.115,0.001
31854,-0.091,-0.025,0.059,0.007
31860,-0.091,-0.032,0.031,0.009
31867,-0.119,-0.040,0.031,0.011
31873,-0.035,-0.040,0.059,0.016
31879,-0.007,-0.037,-0.025,0.012
31885,0.105,-0.023,-0.025,0.008
31892,-0.063,-0.027,-0.025,0.005
31898,-0.007,-0.025,-0.025,0.002
31904,-0.007,-0.023,0.031,0.005
31911,0.021,-0.019,-0.081,-0.004
31921,0.105,-0.006,0.143,0.011
31927,-0.091,-0.015,0.031,0.013
31933,-0.063,-0.019,-0.109,0.000
31940,0.049,-0.013,0.059,0.006
31946,-0.007,-0.012,0.031,0.009
31953,0.076,-0.003,-0.109,-0.003
31959,-0.035,-0.007,-0.053,-0.007
31965,-0.063,-0.012,0.003,-0.006
31971,-0.007,-0.011,-0.137,-0.019
31978,0.049,-0.006,0.087,-0.009
31984,-0.007,-0.006,0.003,-0.007
31990,-0.035,-0.009,0.058,-0.001
31997,0.021,-0.006,0.031,0.002
32003,0.021,-0.003,-0.081,-0.006
32015,0.021,-0.001,-0.109,-0.016
32021,-0.007,-0.001,-0.025,-0.017
32027,0.021,0.001,-0.053,-0.020
32034,-0.063,-0.006,-0.081,-0.026
32040,-0.007,-0.006,-0.025,-0.026
32046,0.021,-0.003,0.115,-0.012
32052,0.077,0.005,-0.025,-0.013
32058,-0.007,0.004,0.003,-0.012
32065,0.048,0.008,0.003,-0.010
32071,0.133,0.021,-0.025,-0.012
32077,0.021,0.021,-0.081,-0.019
32084,0.132,0.032,0.003,-0.017
32090,0.076,0.036,0.031,-0.012
32096,0.021,0.035,-0.053,-0.016
32103,-0.035,0.028,-0.053,-0.020
32109,0.021,0.027,-0.109,-0.029
32115,-0.231,0.001,0.003,-0.025
32122,0.077,0.009,0.059,-0.017
32176,-0.063,0.002,0.003,-0.015
32183,0.105,0.013,0.031,-0.010
32189,0.049,0.016,0.059,-0.003
32195,0.049,0.020,0.003,-0.003
32201,0.077,0.025,0.087,0.006
32208,-0.119,0.011,-0.025,0.003
32214,0.021,0.012,-0.025,-0.000
32220,-0.091,0.001,-0.025,-0.003
32232,-0.035,-0.002,0.031,0.001
32239,-0.035,-0.006,0.059,0.006
32245,0.105,0.005,0.143,0.020
32252,0.105,0.015,-0.081,0.010
32258,0.077,0.021,0.059,0.015
32264,-0.007,0.019,0.143,0.028
32271,0.021,0.019,-0.109,0.014
32277,0.132,0.030,-0.025,0.010
32284,-0.119,0.015,0.087,0.018
32290,-0.035,0.010,0.087,0.025
32296,-0.007,0.008,0.115,0.034
32303,0.021,0.010,0.087,0.039
32309,-0.063,0.003,0.115,0.047
32315,-0.120,-0.010,-0.194,0.023
32321,0.076,-0.001,0.031,0.024
32327,-0.063,-0.008,-0.025,0.019
32334,0.021,-0.005,-0.053,0.012
32340,-0.007,-0.005,0.003,0.011
32346,-0.007,-0.005,-0.053,0.005
32353,0.021,-0.003,0.115,0.016
32359,-0.035,-0.006,-0.025,0.012
32365,-0.035,-0.009,-0.025,0.008
32372,-0.007,-0.009,-0.025,0.005
32378,0.049,-0.003,-0.025,0.002
32388,0.021,-0.001,-0.109,-0.009
32394,0.049,0.004,0.059,-0.002
32401,-0.007,0.003,-0.025,-0.004
32407,-0.063,-0.004,-0.137,-0.017
32419,0.049,0.002,-0.053,-0.020
32425,-0.119,-0.011,0.059,-0.013
32431,0.021,-0.007,-0.025,-0.014
32437,0.105,0.004,0.087,-0.004
32444,0.160,0.020,0.003,-0.003
32450,0.188,0.036,0.031,0.000
32456,-0.035,0.029,0.114,0.012
32463,-0.035,0.023,-0.081,0.003
32469,-0.035,0.017,0.031,0.006
32475,0.021,0.017,-0.081,-0.003
32482,-0.063,0.009,0.031,0.000
32488,0.105,0.018,0.003,0.000
32494,0.077,0.024,-0.081,-0.008
32500,0.077,0.029,0.031,-0.004
32507,0.021,0.028,0.058,0.002
32513,-0.035,0.022,-0.221,-0.020
32519,0.077,0.027,-0.081,-0.026
32526,0.048,0.029,-0.109,-0.034
32532,0.021,0.028,0.031,-0.028
32538,0.021,0.027,-0.137,-0.039
32545,-0.063,0.018,-0.025,-0.038
32551,-0.007,0.016,0.003,-0.034
32557,0.049,0.019,0.031,-0.028
32564,0.077,0.025,0.031,-0.022
32570,0.021,0.025,-0.025,-0.022
32576,0.049,0.027,-0.025,-0.022
32583,0.049,0.029,0.031,-0.017
32589,-0.063,0.020,0.031,-0.012
32603,-0.119,0.006,0.087,-0.002
32609,-0.119,-0.007,0.031,0.002
32616,-0.063,-0.013,0.003,0.002
32622,-0.119,-0.024,-0.025,-0.001
32628,-0.063,-0.028,-0.025,-0.003
32635,-0.063,-0.031,0.087,0.006
32641,0.021,-0.026,-0.053,-0.000
32647,0.049,-0.019,0.031,0.003
32653,-0.119,-0.029,-0.025,-0.000
32659,-0.007,-0.027,-0.025,-0.003
32666,0.105,-0.013,-0.025,-0.005
32672,-0.007,-0.013,0.031,-0.001
32678,0.133,0.002,0.003,-0.001
32685,-0.007,0.001,0.115,0.011
32691,0.132,0.014,-0.025,0.007
32697,-0.091,0.004,-0.025,0.004
32704,-0.203,-0.017,0.031,0.006
32710,-0.091,-0.025,0.059,0.012
32716,-0.091,-0.031,0.003,0.011
32723,-0.119,-0.040,0.003,0.010
32729,0.021,-0.034,-0.025,0.007
32735,-0.063,-0.037,0.087,0.014
32742,-0.007,-0.034,0.031,0.016
32748,-0.035,-0.034,0.031,0.017
32754,-0.091,-0.040,0.087,0.024
32760,-0.035,-0.039,0.031,0.025
32767,-0.035,-0.039,-0.053,0.017
32773,0.077,-0.027,0.059,0.021
32785,-0.091,-0.034,-0.025,0.017
32792,0.133,-0.017,-0.081,0.007
32798,-0.007,-0.016,0.087,0.015
32805,-0.035,-0.018,-0.053,0.008
32815,0.049,-0.011,-0.053,0.002
32821,0.021,-0.008,-0.053,-0.004
32828,-0.007,-0.008,0.115,0.008
32834,0.076,0.000,0.059,0.013
32840,0.021,0.002,0.003,0.012
32846,0.049,0.007,-0.109,-0.000
32853,-0.119,-0.006,-0.109,-0.011
32859,0.021,-0.003,0.059,-0.004
32865,-0.035,-0.006,-0.053,-0.009
32872,0.077,0.002,0.031,-0.005
32878,-0.007,0.001,-0.081,-0.012
32885,0.049,0.006,-0.053,-0.016
32891,0.049,0.010,0.031,-0.012
32897,0.049,0.014,-0.081,-0.019
32903,0.021,0.015,-0.053,-0.022
32910,0.161,0.029,0.087,-0.011
32916,-0.091,0.017,0.087,-0.001
32923,-0.063,0.009,0.142,0.013
32929,-0.035,0.005,-0.053,0.006
32935,-0.007,0.003,0.087,0.014
32941,0.160,0.019,-0.109,0.002
32947,0.105,0.028,0.003,0.002
32954,-0.063,0.019,-0.053,-0.004
32960,-0.063,0.011,0.003,-0.004
32968,-0.063,0.004,0.115,0.008
32975,0.105,0.014,-0.025,0.005
32982,-0.063,0.006,0.003,0.005
32988,-0.035,0.002,0.003,0.004
32994,-0.035,-0.002,0.031,0.007
33001,-0.035,-0.005,-0.025,0.004
33007,-0.063,-0.011,-0.025,0.001
33013,-0.007,-0.011,-0.081,-0.008
33068,-0.119,-0.022,-0.025,-0.009
33075,0.104,-0.009,0.087,-0.000
33081,-0.035,-0.012,0.059,0.006
33088,0.104,-0.000,-0.053,0.000
33094,0.077,0.007,-0.025,-0.002
33100,-0.119,-0.005,0.059,0.003
33106,0.049,0.000,0.003,0.003
33113,0.077,0.008,-0.025,0.001
33119,0.105,0.018,-0.025,-0.002
33125,0.021,0.018,-0.025,-0.005
33132,0.076,0.024,0.031,-0.001
33138,0.105,0.032,-0.025,-0.003
33144,-0.007,0.028,-0.025,-0.006
33151,0.049,0.030,-0.025,-0.008
33157,-0.035,0.024,0.059,-0.001
33163,-0.063,0.015,0.086,0.008
33170,-0.119,0.001,0.143,0.021
33176,0.021,0.003,0.059,0.025
33183,0.049,0.008,0.003,0.023
33194,-0.063,0.001,-0.109,0.010
33201,0.049,0.005,0.003,0.009
33207,-0.063,-0.001,-0.081,-0.000
33214,-0.091,-0.010,-0.053,-0.005
33220,-0.175,-0.027,-0.025,-0.007
33227,0.021,-0.022,0.087,0.003
33233,0.077,-0.012,0.059,0.008
33239,-0.091,-0.020,0.031,0.010
33245,-0.063,-0.024,-0.053,0.004
33252,0.161,-0.006,-0.025,0.001
33258,0.077,0.002,-0.025,-0.001
33264,0.021,0.004,-0.109,-0.011
33271,0.021,0.006,-0.025,-0.013
33281,-0.063,-0.001,0.031,-0.008
33287,0.021,0.001,0.031,-0.004
33293,0.021,0.003,-0.025,-0.007
33300,-0.063,-0.004,0.059,0.000
33306,0.049,0.002,-0.025,-0.002
33313,0.049,0.006,0.003,-0.002
33319,-0.063,-0.001,0.031,0.001
33325,-0.063,-0.007,0.003,0.002
33332,0.021,-0.004,0.059,0.007
33338,-0.035,-0.008,-0.053,0.001
33344,-0.035,-0.010,-0.053,-0.004
33350,-0.091,-0.019,-0.081,-0.012
33356,-0.035,-0.020,-0.053,-0.016
33363,-0.007,-0.019,-0.081,-0.022
33369,0.105,-0.007,0.059,-0.014
33377,-0.007,-0.007,0.087,-0.004
33383,0.021,-0.004,0.003,-0.004
33390,0.105,0.007,0.003,-0.003
33396,-0.035,0.003,0.059,0.003
33402,-0.007,0.002,-0.081,-0.006
33409,-0.007,0.001,0.031,-0.002
33415,0.021,0.003,0.059,0.004
33421,0.076,0.010,0.142,0.018
33427,0.049,0.014,0.003,0.016
33434,-0.035,0.009,-0.081,0.007
33440,0.077,0.016,-0.053,0.001
33446,0.021,0.016,0.031,0.004
33453,0.048,0.019,-0.081,-0.004
33459,0.021,0.019,-0.025,-0.007
33465,-0.063,0.011,-0.025,-0.009
33471,-0.007,0.009,0.031,-0.005
33478,-0.007,0.008,-0.137,-0.018
33488,0.104,0.018,0.003,-0.016
33494,0.077,0.023,0.059,-0.009
33500,-0.147,0.006,0.059,-0.002
33507,-0.091,-0.003,0.171,0.015
33513,0.160,0.013,-0.081,0.006
33519,-0.035,0.008,0.031,0.009
33526,0.077,0.015,-0.053,0.003
33532,-0.035,0.010,-0.081,-0.006
33538,0.076,0.017,-0.025,-0.008
33545,-0.035,0.011,0.003,-0.007
33551,0.049,0.015,0.003,-0.006
33559,0.104,0.024,0.059,0.001
33565,0.021,0.024,0.003,0.001
33571,-0.091,0.012,0.003,0.001
33577,-0.035,0.007,-0.025,-0.001
33584,-0.063,0.000,-0.053,-0.006
33590,0.049,0.005,0.031,-0.003
33596,-0.063,-0.002,0.031,0.001
33603,0.188,0.017,-0.053,-0.005
33609,-0.035,0.012,0.059,0.002
33615,0.049,0.015,-0.025,-0.001
33622,-0.035,0.010,0.031,0.002
33630,0.021,0.011,0.003,0.003
33636,0.021,0.012,0.003,0.003
33642,0.077,0.018,-0.109,-0.009
33649,0.049,0.021,-0.025,-0.010
33655,-0.035,0.016,-0.053,-0.014
33661,-0.007,0.013,0.031,-0.010
33667,-0.091,0.003,0.003,-0.009
33673,-0.119,-0.009,-0.053,-0.013
33680,-0.035,-0.012,0.087,-0.003
33686,-0.007,-0.012,0.059,0.004
33693,-0.035,-0.014,0.059,0.009
33703,0.049,-0.007,-0.053,0.003
33709,-0.007,-0.007,0.003,0.003
33715,-0.007,-0.007,-0.053,-0.003
33722,0.048,-0.002,-0.109,-0.014
33728,-0.175,-0.019,0.003,-0.012
33734,0.132,-0.004,0.059,-0.005
33742,-0.091,-0.012,0.003,-0.004
33750,-0.091,-0.020,0.170,0.013
33756,-0.035,-0.022,0.031,0.015
33762,-0.007,-0.020,0.087,0.023
33768,-0.007,-0.019,0.031,0.023
33774,0.077,-0.010,0.031,0.024
33781,-0.091,-0.018,-0.053,0.016
33787,-0.063,-0.022,0.115,0.026
33793,-0.035,-0.024,0.142,0.038
33800,-0.035,-0.025,0.031,0.037
33806,-0.147,-0.037,0.003,0.033
33813,-0.035,-0.037,-0.025,0.028
33819,0.021,-0.031,0.115,0.036
33825,-0.035,-0.031,0.003,0.033
33832,-0.035,-0.032,0.059,0.035
33838,0.077,-0.021,0.003,0.031
33844,-0.007,-0.019,-0.137,0.015
33850,-0.147,-0.032,0.003,0.013
33857,0.048,-0.024,-0.053,0.006
33863,-0.091,-0.031,0.003,0.006
33869,0.049,-0.023,-0.109,-0.006
33875,-0.007,-0.022,-0.053,-0.011
33882,0.077,-0.012,0.031,-0.006
33890,-0.091,-0.020,0.003,-0.005
33896,-0.063,-0.024,0.003,-0.005
33952,-0.063,-0.028,-0.081,-0.012
33962,-0.091,-0.034,-0.053,-0.016
33969,-0.007,-0.032,-0.025,-0.017
33975,-0.007,-0.029,0.059,-0.010
33982,0.104,-0.016,-0.081,-0.017
33988,0.021,-0.012,0.171,0.002
33994,0.021,-0.009,0.031,0.005
34000,-0.063,-0.014,0.003,0.005
34007,-0.119,-0.025,0.031,0.008
34013,-0.007,-0.023,0.087,0.016
34019,0.077,-0.013,0.003,0.014
34026,-0.007,-0.013,-0.025,0.010
34032,-0.035,-0.015,0.031,0.012
34038,0.049,-0.009,-0.025,0.008
34045,-0.091,-0.017,0.031,0.011
34051,-0.035,-0.019,-0.053,0.004
34057,0.049,-0.012,-0.109,-0.007
34064,0.077,-0.003,0.003,-0.006
34070,-0.035,-0.007,0.087,0.003
34076,-0.007,-0.007,0.003,0.003
34083,-0.091,-0.015,0.087,0.012
34089,-0.091,-0.023,-0.025,0.008
34095,0.104,-0.010,-0.025,0.005
34102,-0.007,-0.010,-0.053,-0.001
34108,0.105,0.002,-0.053,-0.006
34114,0.049,0.006,0.031,-0.002
34120,-0.119,-0.006,0.031,0.001
34127,-0.091,-0.014,-0.025,-0.001
34133,0.021,-0.011,-0.053,-0.007
34144,0.049,-0.005,0.031,-0.003
34150,-0.035,-0.008,-0.053,-0.008
34156,-0.063,-0.014,-0.053,-0.013
34166,0.132,0.001,-0.025,-0.014
34173,0.132,0.014,0.059,-0.007
34179,0.049,0.017,-0.081,-0.014
34185,-0.007,0.015,0.087,-0.004
34191,-0.007,0.013,0.086,0.005
34197,-0.035,0.008,0.003,0.005
34204,0.105,0.018,0.031,0.007
34210,0.049,0.021,-0.053,0.001
34217,0.049,0.024,-0.053,-0.004
34223,0.021,0.023,0.031,-0.001
34229,0.021,0.023,-0.053,-0.006
34235,-0.007,0.020,0.087,0.003
34242,-0.063,0.012,-0.081,-0.005
34248,0.049,0.015,-0.081,-0.013
34254,-0.091,0.005,0.003,-0.011
34261,-0.091,-0.005,0.031,-0.007
34267,-0.035,-0.008,-0.165,-0.023
34273,-0.119,-0.019,-0.193,-0.040
34279,-0.035,-0.021,0.031,-0.033
34286,0.077,-0.011,0.059,-0.023
34292,-0.091,-0.019,0.031,-0.018
34298,-0.063,-0.023,0.031,-0.013
34305,0.021,-0.019,0.198,0.008
34311,-0.007,-0.018,-0.053,0.002
34317,-0.007,-0.017,0.087,0.011
34328,-0.063,-0.022,-0.025,0.008
34335,0.076,-0.012,0.059,0.013
34342,0.049,-0.006,0.003,0.012
34348,-0.063,-0.012,0.003,0.011
34354,-0.007,-0.012,0.003,0.010
34360,-0.007,-0.011,0.059,0.015
34367,-0.007,-0.011,-0.053,0.008
34377,0.104,0.001,-0.025,0.005
34383,0.077,0.008,0.003,0.005
34390,0.021,0.010,-0.137,-0.009
34396,0.077,0.016,0.031,-0.005
34402,0.021,0.017,0.003,-0.004
34409,0.076,0.023,-0.053,-0.009
34415,-0.035,0.017,-0.025,-0.011
34421,0.105,0.026,0.171,0.007
34427,0.104,0.034,0.114,0.018
34434,-0.119,0.019,0.114,0.028
34440,0.021,0.019,0.198,0.044
34446,0.049,0.022,0.031,0.043
34453,0.021,0.022,0.087,0.047
34459,0.021,0.022,0.003,0.043
34465,-0.007,0.019,-0.053,0.033
34472,0.049,0.022,0.003,0.030
34478,-0.063,0.013,-0.165,0.011
34484,0.049,0.017,-0.025,0.007
34490,-0.007,0.015,-0.109,-0.004
34497,0.188,0.032,-0.053,-0.009
34503,-0.007,0.028,-0.053,-0.013
34515,0.049,0.030,0.115,-0.000
34521,-0.091,0.018,-0.053,-0.006
34527,-0.063,0.010,0.059,0.001
34533,-0.119,-0.003,-0.053,-0.005
34540,-0.147,-0.017,0.031,-0.001
34546,0.021,-0.014,-0.025,-0.004
34553,-0.035,-0.016,0.003,-0.003
34559,-0.119,-0.026,-0.053,-0.008
34565,-0.231,-0.047,0.059,-0.001
34571,-0.091,-0.051,-0.053,-0.006
34577,0.021,-0.044,0.087,0.003
34588,-0.007,-0.041,-0.053,-0.002
34594,0.021,-0.035,-0.025,-0.005
34600,-0.007,-0.032,-0.025,-0.007
34607,-0.007,-0.030,-0.053,-0.011
34613,-0.007,-0.027,-0.025,-0.013
34619,-0.007,-0.025,0.031,-0.008
34625,-0.035,-0.026,0.003,-0.007
34632,-0.007,-0.025,-0.081,-0.015
34638,0.105,-0.012,0.003,-0.013
34644,-0.007,-0.011,-0.025,-0.014
34651,-0.119,-0.022,-0.053,-0.018
34657,0.021,-0.018,-0.025,-0.019
34663,0.105,-0.006,-0.053,-0.022
34670,0.189,0.014,0.115,-0.008
34676,-0.007,0.012,-0.025,-0.010
34683,-0.035,0.007,-0.025,-0.012
34689,-0.063,-0.000,0.031,-0.007
34700,-0.035,-0.004,0.031,-0.003
34707,-0.035,-0.007,0.003,-0.003
34714,0.049,-0.001,0.059,0.003
34720,-0.007,-0.002,-0.025,-0.000
34726,0.021,0.000,0.003,0.000
34733,-0.091,-0.009,-0.053,-0.005
34739,-0.035,-0.012,-0.110,-0.015
34745,0.105,-0.000,-0.053,-0.019
34752,-0.119,-0.012,0.059,-0.012
34758,-0.175,-0.028,-0.053,-0.016
34764,0.105,-0.015,-0.081,-0.023
34771,-0.007,-0.014,-0.025,-0.023
34777,0.021,-0.011,-0.081,-0.029
34783,0.049,-0.005,0.003,-0.026
34838,-0.035,-0.008,0.003,-0.023
34844,-0.035,-0.011,-0.025,-0.023
34850,-0.035,-0.013,0.059,-0.015
34857,0.049,-0.007,-0.025,-0.016
34863,-0.147,-0.021,0.114,-0.003
34869,-0.035,-0.022,0.059,0.003
34875,0.021,-0.018,-0.053,-0.002
34882,-0.063,-0.023,-0.109,-0.013
34888,-0.035,-0.024,0.031,-0.009
34894,-0.063,-0.028,0.003,-0.007
34901,-0.007,-0.026,-0.081,-0.015
34907,-0.007,-0.024,0.003,-0.013
34913,0.049,-0.017,-0.137,-0.026
34925,-0.203,-0.035,0.087,-0.014
34931,0.021,-0.030,0.031,-0.010
34937,0.077,-0.019,0.003,-0.009
34944,0.049,-0.013,-0.109,-0.018
34950,0.104,-0.001,-0.109,-0.027
34956,-0.063,-0.007,0.003,-0.024
34963,-0.007,-0.007,0.031,-0.019
34969,-0.063,-0.013,-0.053,-0.023
34975,0.021,-0.009,0.003,-0.020
34982,-0.147,-0.023,0.059,-0.012
34988,-0.035,-0.024,-0.025,-0.014
34994,0.076,-0.014,0.003,-0.012
35000,0.048,-0.008,0.003,-0.011
35007,0.048,-0.002,-0.081,-0.018
35013,-0.035,-0.005,0.003,-0.016
35019,0.021,-0.003,0.003,-0.014
35026,0.049,0.002,0.087,-0.004
35032,0.049,0.007,0.031,-0.000
35043,-0.035,0.003,0.003,0.000
35049,-0.091,-0.007,-0.137,-0.013
35055,-0.007,-0.007,-0.109,-0.023
35061,-0.035,-0.010,-0.081,-0.029
35067,-0.007,-0.010,-0.025,-0.028
35074,0.077,-0.001,0.031,-0.022
35080,0.132,0.012,0.170,-0.003
35086,0.021,0.013,-0.025,-0.005
35093,-0.119,-0.000,-0.137,-0.019
35099,0.049,0.004,-0.025,-0.019
35107,-0.007,0.003,-0.053,-0.023
35114,0.049,0.008,0.031,-0.017
35120,-0.035,0.003,0.031,-0.013
35127,-0.035,-0.000,-0.193,-0.031
35133,-0.035,-0.003,-0.053,-0.033
35139,0.021,-0.001,-0.053,-0.035
35146,-0.007,-0.002,0.087,-0.023
35152,-0.007,-0.003,-0.053,-0.026
35158,-0.035,-0.006,-0.053,-0.028
35165,-0.007,-0.006,0.115,-0.014
35171,-0.007,-0.006,-0.025,-0.015
35177,-0.007,-0.006,-0.081,-0.022
35184,0.049,-0.001,0.003,-0.019
35190,-0.119,-0.013,0.003,-0.017
35196,-0.063,-0.018,-0.081,-0.023
35203,0.021,-0.014,0.003,-0.020
35209,-0.063,-0.019,0.087,-0.010
35215,0.104,-0.007,0.003,-0.008
35222,-0.147,-0.021,-0.025,-0.010
35228,-0.091,-0.028,-0.109,-0.020
35234,0.049,-0.020,0.003,-0.018
35244,-0.063,-0.024,-0.053,-0.022
35250,0.188,-0.003,0.031,-0.016
35257,0.048,0.002,-0.109,-0.026
35263,-0.119,-0.010,-0.109,-0.035
35270,-0.091,-0.018,-0.053,-0.036
35276,-0.119,-0.028,-0.025,-0.035
35282,0.049,-0.021,0.031,-0.029
35290,0.104,-0.009,-0.109,-0.037
35297,0.021,-0.006,-0.025,-0.035
35304,0.049,-0.000,-0.025,-0.034
35310,-0.119,-0.012,-0.165,-0.048
35316,-0.035,-0.015,-0.025,-0.045
35323,0.049,-0.008,0.142,-0.027
35329,-0.007,-0.008,0.003,-0.024
35335,0.161,0.009,-0.025,-0.024
35342,-0.035,0.004,-0.081,-0.029
35348,-0.091,-0.005,0.087,-0.018
35354,-0.035,-0.008,0.087,-0.008
35360,-0.007,-0.008,-0.025,-0.009
35367,-0.007,-0.008,-0.081,-0.017
35373,-0.063,-0.014,-0.053,-0.020
35379,-0.063,-0.019,0.003,-0.018
35386,-0.007,-0.018,-0.053,-0.022
35392,-0.007,-0.017,0.003,-0.019
35398,0.049,-0.010,0.087,-0.009
35405,0.049,-0.004,0.003,-0.007
35411,0.021,-0.002,-0.109,-0.018
35417,0.049,0.003,0.059,-0.010
35423,0.021,0.005,0.031,-0.006
35430,0.049,0.009,-0.081,-0.014
35436,-0.119,-0.003,0.003,-0.012
35447,0.104,0.007,0.003,-0.011
35453,-0.091,-0.003,-0.053,-0.015
35459,-0.007,-0.003,-0.109,-0.024
35465,-0.007,-0.004,-0.053,-0.027
35473,-0.035,-0.007,0.003,-0.024
35479,-0.035,-0.010,0.003,-0.021
35485,0.076,-0.001,-0.025,-0.022
35492,-0.007,-0.002,0.003,-0.019
35498,-0.091,-0.011,-0.025,-0.020
35504,-0.063,-0.016,0.003,-0.017
35511,0.049,-0.010,0.003,-0.015
35517,-0.063,-0.015,-0.137,-0.028
35523,-0.007,-0.014,-0.025,-0.027
35530,-0.063,-0.019,0.059,-0.019
35536,-0.119,-0.029,-0.053,-0.022
35543,-0.063,-0.033,0.059,-0.014
35549,-0.035,-0.033,-0.137,-0.026
35555,-0.007,-0.030,-0.025,-0.026
35561,-0.035,-0.031,0.003,-0.023
35568,-0.035,-0.031,-0.025,-0.024
35574,0.021,-0.026,0.059,-0.015
35580,-0.035,-0.027,0.003,-0.014
35586,0.021,-0.022,-0.053,-0.017
35593,-0.035,-0.023,0.003,-0.015
35599,0.021,-0.019,-0.053,-0.019
35605,0.021,-0.015,-0.025,-0.020
35612,0.021,-0.011,-0.081,-0.026
35618,-0.007,-0.011,-0.025,-0.026
35625,-0.035,-0.013,-0.053,-0.029
35631,0.021,-0.010,0.059,-0.020
35637,-0.063,-0.015,-0.081,-0.026
35695,-0.035,-0.017,-0.081,-0.031
35703,0.049,-0.010,-0.109,-0.039
35709,-0.007,-0.010,0.003,-0.036
35715,-0.147,-0.024,-0.025,-0.035
35722,0.021,-0.019,-0.025,-0.034
35728,-0.119,-0.029,-0.081,-0.039
35734,0.021,-0.024,-0.025,-0.037
35740,0.161,-0.005,0.059,-0.027
35747,-0.063,-0.011,0.003,-0.024
35753,0.021,-0.008,-0.025,-0.024
35759,0.076,0.000,0.031,-0.019
35766,-0.063,-0.006,0.003,-0.016
35772,0.077,0.002,0.115,-0.003
35778,-0.091,-0.007,-0.025,-0.006
35785,-0.007,-0.007,0.087,0.004
35791,-0.063,-0.013,-0.109,-0.008
35797,0.104,-0.001,0.003,-0.006
35804,-0.063,-0.007,-0.109,-0.017
35810,-0.007,-0.007,-0.053,-0.020
35816,-0.063,-0.013,-0.053,-0.023
35823,0.076,-0.004,-0.053,-0.026
35829,-0.091,-0.013,0.031,-0.021
35835,-0.035,-0.015,-0.025,-0.021
35842,-0.007,-0.014,0.003,-0.019
35848,0.049,-0.008,-0.025,-0.020
35854,0.021,-0.005,0.115,-0.006
35860,-0.007,-0.005,0.059,0.000
35867,-0.119,-0.017,0.115,0.012
35876,-0.007,-0.016,0.031,0.014
35882,0.077,-0.007,0.031,0.016
35892,-0.007,-0.007,-0.053,0.009
35898,0.049,-0.001,0.059,0.014
35905,-0.063,-0.007,-0.081,0.004
35911,0.077,0.001,0.003,0.004
35917,0.048,0.006,0.114,0.015
35924,0.188,0.024,0.003,0.014
35930,0.104,0.032,-0.025,0.010
35936,-0.035,0.025,-0.053,0.004
35943,-0.091,0.014,0.003,0.004
35949,0.021,0.015,0.087,0.012
35955,-0.035,0.010,-0.053,0.006
35962,0.076,0.016,0.003,0.005
35968,0.021,0.017,0.031,0.008
35974,-0.091,0.006,-0.053,0.002
35980,0.021,0.007,0.115,0.013
35987,-0.035,0.003,0.031,0.015
35993,0.217,0.024,-0.109,0.003
35999,0.104,0.032,0.003,0.003
36006,-0.007,0.028,-0.053,-0.003
36012,-0.148,0.011,-0.053,-0.008
36018,0.049,0.014,0.087,0.001
36025,-0.091,0.004,0.115,0.013
36031,0.132,0.017,0.087,0.020
36037,0.049,0.020,0.059,0.024
36043,0.021,0.020,-0.025,0.019
36050,-0.035,0.015,-0.025,0.015
36059,0.021,0.016,0.087,0.022
36065,0.049,0.019,-0.053,0.015
36072,-0.119,0.005,-0.053,0.008
36078,0.049,0.010,-0.025,0.005
36084,0.021,0.011,-0.081,-0.004
36090,-0.203,-0.011,-0.025,-0.006
36096,0.021,-0.008,0.059,0.000
36107,0.216,0.015,-0.109,-0.010
36113,-0.063,0.007,0.031,-0.006
36119,-0.119,-0.006,-0.081,-0.013
36126,-0.007,-0.006,-0.081,-0.020
36132,0.021,-0.003,-0.109,-0.029
36138,-0.091,-0.012,-0.053,-0.031
36145,0.049,-0.006,-0.053,-0.034
36151,-0.063,-0.012,0.031,-0.027
36157,0.105,-0.000,-0.025,-0.027
36163,0.021,0.002,0.115,-0.013
36170,0.049,0.007,-0.025,-0.014
36176,0.021,0.008,-0.165,-0.029
36183,0.049,0.012,-0.109,-0.037
36189,-0.203,-0.010,0.031,-0.030
36195,-0.091,-0.018,0.059,-0.021
36202,-0.007,-0.017,0.031,-0.016
36208,-0.091,-0.024,0.171,0.003
