t_ms,ax_mg,ay_mg,az_mg,roll_acc_deg,pitch_acc_deg,gyro_int_roll,gyro_int_pitch
30702,-1,2,1000,0.127,0.087,-0.008,0.006
30707,-2,0,1001,0.016,0.142,-0.008,0.006
30713,-2,0,999,-0.012,0.170,-0.008,0.006
30719,0,0,998,0.044,0.003,-0.008,0.006
30726,0,0,1001,0.016,-0.053,-0.008,0.006
30731,0,0,997,0.016,-0.053,-0.008,0.006
30738,0,1,999,0.100,-0.053,-0.008,0.006
30743,0,0,998,0.044,-0.053,-0.008,0.006
30750,1,1,998,0.100,-0.081,-0.008,0.006
30755,1,1,997,0.072,-0.109,-0.008,0.006
30761,-1,1,997,0.072,0.059,-0.008,0.006
30773,0,0,999,-0.012,0.003,-0.008,0.006
30779,-2,-1,1000,-0.096,0.142,-0.008,0.006
30784,0,0,1000,-0.012,0.003,-0.008,0.006
30790,-1,0,998,0.016,0.059,-0.008,0.006
30796,0,0,997,-0.012,-0.025,-0.008,0.006
30803,1,-1,999,-0.068,-0.109,-0.008,0.006
30808,0,-2,999,-0.124,0.003,-0.008,0.006
30818,-1,-1,997,-0.068,0.115,-0.008,0.006
30824,-1,0,998,0.044,0.087,-0.008,0.006
30831,0,1,997,0.100,-0.025,-0.008,0.006
30838,1,0,998,-0.012,-0.081,-0.008,0.006
30843,-1,1,998,0.072,0.115,-0.008,0.006
30850,-1,0,998,-0.040,0.059,-0.008,0.006
30856,0,1,1000,0.072,0.003,-0.008,0.006
30862,0,1,997,0.100,0.003,-0.008,0.006
30868,0,-1,998,-0.096,-0.025,-0.008,0.006
30875,-1,-1,1000,-0.096,0.087,-0.008,0.006
30880,-1,0,999,-0.012,0.115,-0.008,0.006
30886,0,0,999,-0.012,0.031,-0.008,0.006
30892,-1,-2,999,-0.124,0.087,-0.008,0.006
30899,0,1,1000,0.072,0.031,-0.008,0.006
30904,-1,0,999,0.044,0.059,-0.008,0.006
30910,-1,1,998,0.072,0.087,-0.008,0.006
30916,-3,1,1000,0.072,0.198,-0.008,0.006
30923,-1,0,997,-0.040,0.087,-0.008,0.006
30928,-1,0,998,-0.012,0.087,-0.008,0.006
30935,0,0,998,0.044,-0.025,-0.008,0.006
30940,0,2,998,0.156,-0.053,-0.008,0.006
30947,0,0,999,0.044,-0.025,-0.008,0.006
30952,2,0,1000,0.016,-0.137,-0.008,0.006
30958,0,1,999,0.072,0.031,-0.008,0.006
30964,1,0,1002,-0.012,-0.109,-0.008,0.006
31019,0,2,1000,0.127,-0.025,-0.008,0.006
31029,0,0,998,0.016,0.003,-0.008,0.006
31035,-1,0,997,-0.040,0.059,-0.008,0.006
31041,0,0,999,0.016,-0.053,-0.008,0.006
31048,-1,0,1000,-0.040,0.087,-0.008,0.006
31053,0,0,998,0.016,-0.025,-0.008,0.006
31059,1,1,997,0.100,-0.081,-0.008,0.006
31066,-1,0,998,0.044,0.059,-0.008,0.006
31072,-2,1,1001,0.099,0.170,-0.008,0.006
31078,0,0,998,-0.012,0.031,-0.008,0.006
31083,-1,0,1000,-0.040,0.087,-0.008,0.006
31090,-1,-1,996,-0.097,0.115,-0.008,0.006
31096,-2,0,999,-0.012,0.171,-0.008,0.006
31101,-3,0,1000,0.016,0.198,-0.008,0.006
31107,-1,1,1000,0.100,0.114,-0.008,0.006
31113,-4,1,999,0.100,0.255,-0.008,0.006
31120,-2,-2,1000,-0.124,0.170,-0.008,0.006
31126,-2,0,1000,0.016,0.142,-0.008,0.006
31131,0,-2,998,-0.124,0.031,-0.008,0.006
31138,0,0,997,-0.040,0.031,-0.008,0.006
31144,1,0,997,-0.012,-0.109,-0.008,0.006
31150,0,0,998,0.044,0.003,-0.008,0.006
31155,0,2,998,0.128,-0.025,-0.008,0.006
31161,-1,1,999,0.072,0.087,-0.008,0.006
31168,0,0,998,0.044,0.031,-0.008,0.006
31178,0,0,997,-0.012,0.003,-0.008,0.006
31183,3,0,996,-0.012,-0.194,-0.008,0.006
31190,1,1,994,0.100,-0.082,-0.008,0.006
31195,0,0,996,0.016,-0.025,-0.008,0.006
31202,0,2,996,0.156,0.003,-0.008,0.006
31207,-1,0,999,0.044,0.059,-0.008,0.006
31213,0,2,999,0.128,0.003,-0.008,0.006
31219,1,3,999,0.183,-0.081,-0.008,0.006
31226,0,0,1000,0.016,0.031,-0.008,0.006
31231,0,0,1001,0.044,0.031,-0.008,0.006
31243,0,0,998,0.044,0.031,-0.008,0.006
31249,-2,0,999,0.044,0.143,-0.008,0.006
31255,0,0,999,-0.012,-0.053,-0.008,0.006
31261,1,1,998,0.100,-0.081,-0.008,0.006
31268,1,0,998,-0.040,-0.109,-0.008,0.006
31274,1,1,999,0.072,-0.081,-0.008,0.006
31279,1,-1,999,-0.068,-0.109,-0.008,0.006
31286,-1,0,999,0.044,0.059,-0.008,0.006
31291,0,1,999,0.072,-0.053,-0.008,0.006
31298,-2,0,997,0.016,0.143,-0.008,0.006
31303,-1,1,1000,0.072,0.087,-0.008,0.006
31310,-1,2,998,0.128,0.115,-0.008,0.006
31315,-2,2,1000,0.155,0.142,-0.008,0.006
31322,-2,1,999,0.072,0.171,-0.008,0.006
31327,-1,1,999,0.100,0.059,-0.008,0.006
31333,-2,3,999,0.184,0.143,-0.008,0.006
31343,-3,0,999,0.016,0.226,-0.008,0.006
31350,-1,0,997,0.044,0.087,-0.008,0.006
31356,-2,-3,998,-0.180,0.171,-0.008,0.006
31362,-2,0,998,-0.040,0.143,-0.008,0.006
31368,-1,0,998,0.044,0.115,-0.008,0.006
31375,0,0,999,-0.012,-0.053,-0.008,0.006
31380,-1,0,999,0.016,0.087,-0.008,0.006
31386,0,-2,998,-0.152,0.031,-0.008,0.006
31392,0,1,1000,0.072,-0.025,-0.008,0.006
31399,1,-1,998,-0.096,-0.109,-0.008,0.006
31404,2,0,998,-0.012,-0.137,-0.008,0.006
31410,0,0,1000,-0.012,0.003,-0.008,0.006
31416,0,0,997,0.016,-0.025,-0.008,0.006
31423,1,0,1000,0.016,-0.081,-0.008,0.006
31428,-1,0,997,0.044,0.087,-0.008,0.006
31435,0,0,997,0.044,-0.025,-0.008,0.006
31440,2,0,999,0.044,-0.137,-0.008,0.006
31447,-1,0,998,0.016,0.059,-0.008,0.006
31452,-1,0,998,0.016,0.115,-0.008,0.006
31462,-1,-2,999,-0.124,0.059,-0.008,0.006
31467,-2,1,999,0.072,0.143,-0.008,0.006
31473,0,1,999,0.072,0.031,-0.008,0.006
31480,-1,1,999,0.100,0.087,-0.008,0.006
31486,0,1,999,0.100,0.031,-0.008,0.006
31492,0,1,999,0.100,-0.025,-0.008,0.006
31502,0,0,1000,0.044,0.031,-0.008,0.006
31509,0,0,997,0.016,0.031,-0.008,0.006
31515,-1,0,1000,0.044,0.087,-0.008,0.006
31521,0,0,998,0.044,0.031,-0.008,0.006
31528,-1,0,999,-0.012,0.087,-0.008,0.006
31535,-1,-1,999,-0.096,0.059,-0.008,0.006
31540,-1,0,998,-0.040,0.087,-0.008,0.006
31547,-3,0,997,-0.040,0.199,-0.008,0.006
31553,-2,0,1000,-0.012,0.142,-0.008,0.006
31559,-3,0,998,-0.012,0.227,-0.008,0.006
31566,-1,1,998,0.100,0.087,-0.008,0.006
31572,-2,1,998,0.100,0.171,-0.008,0.006
31578,0,0,998,-0.040,0.031,-0.008,0.006
31583,-1,-3,998,-0.208,0.059,-0.008,0.006
31590,-1,0,1000,-0.040,0.059,-0.008,0.006
31596,-3,0,1000,-0.012,0.198,-0.008,0.006
31601,-1,0,997,-0.012,0.087,-0.008,0.006
31607,0,1,999,0.100,0.031,-0.008,0.006
31613,0,0,1001,0.016,0.031,-0.008,0.006
31620,-1,1,996,0.100,0.059,-0.008,0.006
31626,2,2,998,0.128,-0.137,-0.008,0.006
31631,2,0,1000,0.044,-0.137,-0.008,0.006
31638,1,0,1000,-0.012,-0.109,-0.008,0.006
31644,1,0,999,-0.040,-0.081,-0.008,0.006
31650,0,0,996,-0.012,0.031,-0.008,0.006
31703,0,0,997,-0.040,-0.053,-0.008,0.006
31714,0,0,999,-0.012,0.031,-0.008,0.006
31720,0,1,999,0.100,0.003,-0.008,0.006
31726,-1,1,1000,0.072,0.059,-0.008,0.006
31732,-1,0,997,0.016,0.059,-0.008,0.006
31738,-1,0,997,-0.012,0.059,-0.008,0.006
31745,0,2,1000,0.127,-0.025,-0.008,0.006
31750,-1,0,999,-0.012,0.087,-0.008,0.006
31756,-2,0,1000,-0.012,0.142,-0.008,0.006
31762,-2,0,999,0.044,0.143,-0.008,0.006
31769,-1,1,1001,0.072,0.086,-0.008,0.006
31775,-2,0,999,-0.012,0.143,-0.008,0.006
31780,-1,2,1000,0.127,0.087,-0.008,0.006
31786,-1,2,1003,0.127,0.114,-0.008,0.006
31793,-1,0,1000,-0.040,0.059,-0.008,0.006
31798,-2,2,998,0.128,0.171,-0.008,0.006
31804,0,0,999,0.044,0.003,-0.008,0.006
31810,-1,0,1000,0.044,0.114,-0.008,0.006
31817,0,0,998,-0.012,0.031,-0.008,0.006
31822,0,-1,1000,-0.096,-0.025,-0.008,0.006
31828,0,0,999,-0.040,-0.053,-0.008,0.006
31835,0,0,997,0.016,0.031,-0.008,0.006
31841,1,1,999,0.072,-0.081,-0.008,0.006
31846,0,0,999,-0.012,0.031,-0.008,0.006
31852,0,-1,999,-0.068,-0.053,-0.008,0.006
31862,0,0,996,0.016,0.003,-0.008,0.006
31869,-1,0,997,-0.040,0.087,-0.008,0.006
31875,2,1,999,0.072,-0.165,-0.008,0.006
31881,-1,0,999,0.016,0.087,-0.008,0.006
31887,-2,0,1000,0.044,0.142,-0.008,0.006
31894,-1,0,999,-0.040,0.059,-0.008,0.006
31899,-1,0,1000,-0.040,0.114,-0.008,0.006
31906,-1,1,997,0.072,0.087,-0.008,0.006
31911,-1,1,998,0.072,0.059,-0.008,0.006
31918,-1,2,995,0.128,0.087,-0.008,0.006
31923,1,1,998,0.072,-0.109,-0.008,0.006
31933,0,0,1000,-0.012,0.031,-0.008,0.006
31939,1,2,998,0.128,-0.081,-0.008,0.006
31946,0,0,1000,0.044,0.003,-0.008,0.006
31952,-2,-1,999,-0.096,0.171,-0.008,0.006
31958,-3,-1,997,-0.068,0.227,-0.008,0.006
31964,-1,1,1001,0.072,0.086,-0.008,0.006
31971,-3,2,999,0.128,0.199,-0.008,0.006
31976,-1,0,1001,-0.040,0.114,-0.008,0.006
31982,-1,2,999,0.156,0.087,-0.008,0.006
31988,-1,0,999,0.044,0.087,-0.008,0.006
31995,-1,0,998,0.044,0.115,-0.008,0.006
32000,-2,0,998,-0.012,0.143,-0.008,0.006
32006,-1,0,999,0.044,0.087,-0.008,0.006
32012,-2,0,996,-0.012,0.171,-0.008,0.006
32019,-1,0,997,0.044,0.087,-0.008,0.006
32028,-1,0,1000,0.044,0.114,-0.009,0.006
32035,-1,0,999,-0.012,0.115,-0.009,0.006
32040,0,1,997,0.072,-0.053,-0.009,0.006
32047,0,2,999,0.156,0.003,-0.009,0.006
32053,0,0,997,0.016,-0.025,-0.009,0.006
32059,1,2,1000,0.127,-0.109,-0.009,0.006
32066,0,0,998,-0.040,-0.053,-0.009,0.006
32072,0,0,1000,-0.012,-0.025,-0.009,0.006
32078,0,-1,999,-0.068,-0.053,-0.009,0.006
32084,0,0,1000,0.016,0.003,-0.009,0.006
32091,0,0,1000,-0.040,-0.025,-0.009,0.006
32096,0,0,998,-0.040,0.003,-0.009,0.006
32102,0,0,998,0.016,0.031,-0.009,0.006
32108,0,0,999,-0.012,-0.053,-0.009,0.006
32115,0,-1,1003,-0.068,0.003,-0.009,0.006
32120,0,-1,999,-0.096,0.031,-0.009,0.006
32126,0,0,998,-0.040,0.003,-0.009,0.006
32132,-1,0,998,0.044,0.087,-0.009,0.006
32139,0,0,999,0.044,-0.025,-0.009,0.006
32150,0,0,1000,0.044,0.031,-0.009,0.006
32155,-1,1,1001,0.099,0.114,-0.009,0.006
32161,0,0,1000,-0.012,0.031,-0.009,0.006
32168,0,0,998,-0.012,0.031,-0.009,0.006
32173,0,-1,1000,-0.068,0.031,-0.009,0.006
32179,-1,0,1000,0.016,0.087,-0.009,0.006
32190,-2,0,998,0.016,0.171,-0.009,0.006
32196,-2,1,999,0.072,0.171,-0.009,0.006
32202,-3,0,999,-0.012,0.198,-0.009,0.006
32208,-1,0,1000,0.044,0.114,-0.009,0.006
32215,-2,2,999,0.156,0.143,-0.009,0.006
32221,-2,1,999,0.072,0.171,-0.009,0.006
32228,1,3,1000,0.183,-0.081,-0.009,0.006
32233,0,1,997,0.072,-0.025,-0.009,0.006
32240,1,0,1000,-0.040,-0.109,-0.009,0.006
32246,1,0,999,-0.012,-0.081,-0.009,0.006
32251,0,0,999,0.016,-0.053,-0.009,0.006
32258,-1,0,999,-0.040,0.115,-0.009,0.006
32264,2,1,998,0.100,-0.165,-0.009,0.006
32270,0,0,999,0.044,-0.053,-0.009,0.006
32275,0,0,996,0.016,-0.025,-0.009,0.006
32281,0,1,998,0.100,0.031,-0.009,0.006
32288,2,0,999,0.016,-0.165,-0.009,0.006
32293,3,0,998,0.044,-0.221,-0.009,0.006
32299,1,-1,999,-0.068,-0.109,-0.009,0.006
32306,0,0,999,-0.012,0.003,-0.009,0.006
32312,-1,0,998,0.044,0.087,-0.009,0.006
32318,0,-3,998,-0.208,0.031,-0.009,0.006
32323,0,0,998,0.044,-0.025,-0.009,0.006
32330,-1,0,998,-0.012,0.059,-0.009,0.006
32336,0,-1,1000,-0.096,-0.053,-0.009,0.006
32390,-1,1,1000,0.072,0.059,-0.009,0.006
32400,-1,2,999,0.156,0.087,-0.009,0.006
32406,-2,0,998,0.044,0.171,-0.009,0.006
32411,-2,0,1001,0.044,0.170,-0.009,0.006
32418,-1,1,999,0.072,0.059,-0.009,0.006
32423,0,0,998,-0.012,0.031,-0.009,0.006
32430,-1,0,999,-0.040,0.087,-0.009,0.006
32435,-1,1,1000,0.072,0.059,-0.009,0.006
32442,-1,0,1000,-0.012,0.059,-0.009,0.006
32447,-1,0,997,0.044,0.115,-0.009,0.006
32453,-1,0,1001,-0.012,0.086,-0.009,0.006
32459,0,0,1001,0.044,-0.025,-0.009,0.006
32466,0,-1,999,-0.096,0.003,-0.009,0.006
32471,0,-1,998,-0.068,-0.053,-0.009,0.006
32478,1,0,999,0.016,-0.109,-0.009,0.006
32483,1,-1,1000,-0.068,-0.081,-0.009,0.006
32490,1,0,999,-0.012,-0.081,-0.009,0.006
32495,0,1,998,0.072,-0.025,-0.009,0.006
32501,0,0,998,0.016,0.003,-0.009,0.006
32507,0,0,998,0.044,-0.025,-0.009,0.006
32514,0,-1,999,-0.096,-0.025,-0.009,0.006
32519,0,-1,998,-0.096,0.003,-0.009,0.006
32526,0,1,999,0.072,0.003,-0.009,0.006
32531,0,0,998,0.016,0.031,-0.009,0.006
32538,0,-1,999,-0.096,-0.053,-0.009,0.006
32548,-1,-1,999,-0.096,0.087,-0.009,0.006
32553,-2,2,999,0.156,0.143,-0.009,0.006
32559,0,-1,998,-0.096,0.003,-0.009,0.006
32566,-3,0,999,-0.012,0.226,-0.009,0.006
32572,0,2,998,0.128,-0.053,-0.009,0.006
32578,0,2,1000,0.127,0.031,-0.009,0.006
32584,-1,0,1002,0.044,0.114,-0.009,0.006
32591,-1,0,997,0.016,0.115,-0.009,0.006
32596,0,0,1000,0.044,-0.025,-0.009,0.006
32602,-2,0,998,-0.012,0.143,-0.009,0.006
32608,-1,0,1002,-0.012,0.114,-0.009,0.006
32621,-2,-1,1000,-0.068,0.170,-0.009,0.006
32626,-2,-1,998,-0.068,0.143,-0.009,0.006
32632,-3,3,999,0.212,0.199,-0.009,0.006
32639,0,0,1000,-0.012,0.031,-0.009,0.006
32644,0,0,1000,0.044,0.003,-0.009,0.006
32650,0,0,999,0.016,-0.025,-0.009,0.006
32656,-2,0,997,0.016,0.143,-0.009,0.006
32663,0,0,1000,-0.012,0.003,-0.009,0.006
32668,1,0,1000,-0.040,-0.081,-0.009,0.006
32675,0,1,998,0.072,-0.053,-0.009,0.006
32680,0,-2,1000,-0.124,-0.025,-0.009,0.006
32687,0,1,999,0.072,-0.053,-0.009,0.006
32692,1,0,998,-0.012,-0.081,-0.009,0.006
32698,0,0,1000,-0.040,0.003,-0.009,0.006
32708,2,0,1001,0.044,-0.137,-0.009,0.006
32715,0,-1,997,-0.096,-0.025,-0.009,0.006
32721,0,0,1000,0.044,-0.053,-0.009,0.006
32727,0,0,998,0.016,-0.053,-0.009,0.006
32733,0,0,998,0.044,-0.053,-0.009,0.006
32740,0,-1,999,-0.068,0.031,-0.009,0.006
32746,0,0,1000,0.016,-0.053,-0.009,0.006
32751,-1,0,998,-0.040,0.059,-0.009,0.006
32758,-2,0,998,-0.040,0.171,-0.009,0.006
32764,0,0,999,0.016,0.031,-0.009,0.006
32770,-1,0,1000,-0.040,0.087,-0.009,0.006
32775,-1,0,1000,0.016,0.087,-0.009,0.006
32781,-2,-1,998,-0.068,0.143,-0.009,0.006
32788,0,0,996,0.044,0.031,-0.009,0.006
32793,0,-1,998,-0.068,0.031,-0.009,0.006
32799,-2,0,1000,0.044,0.142,-0.009,0.006
32806,-1,0,999,0.016,0.115,-0.009,0.006
32812,0,2,998,0.128,-0.025,-0.009,0.006
32818,0,2,999,0.128,0.031,-0.009,0.006
32823,-1,1,1002,0.099,0.086,-0.009,0.006
32834,-4,1,999,0.100,0.254,-0.009,0.006
32840,-1,0,999,0.016,0.059,-0.009,0.006
32846,0,0,999,0.016,0.003,-0.009,0.006
32852,-1,0,1000,-0.040,0.114,-0.009,0.006
32858,-2,0,999,0.044,0.171,-0.009,0.006
32869,-1,-1,1001,-0.096,0.114,-0.009,0.006
32875,0,0,1000,0.044,0.031,-0.009,0.006
32881,-1,0,1000,0.044,0.059,-0.009,0.006
32887,0,0,999,0.044,-0.025,-0.009,0.006
32894,1,0,1000,0.044,-0.081,-0.009,0.006
32899,1,0,998,0.016,-0.081,-0.009,0.006
32906,0,2,997,0.128,-0.025,-0.009,0.006
32911,1,0,1000,-0.012,-0.109,-0.009,0.006
32918,0,1,999,0.072,-0.053,-0.009,0.006
32923,0,0,999,0.016,-0.025,-0.009,0.006
32930,2,0,999,-0.040,-0.137,-0.009,0.006
32935,2,-1,998,-0.068,-0.137,-0.009,0.006
32942,2,0,997,-0.040,-0.137,-0.009,0.006
32947,-1,2,1001,0.127,0.114,-0.009,0.006
32953,0,-1,998,-0.068,0.031,-0.009,0.006
32959,-2,0,997,0.016,0.143,-0.009,0.006
32966,-2,0,1002,0.016,0.142,-0.009,0.006
32971,-2,-2,1000,-0.124,0.170,-0.009,0.006
32978,0,1,999,0.072,0.031,-0.009,0.006
32983,-1,0,1000,0.044,0.059,-0.009,0.006
32990,1,-1,1000,-0.068,-0.081,-0.009,0.006
32995,-1,-1,1000,-0.068,0.059,-0.009,0.006
33001,-1,-1,999,-0.096,0.087,-0.009,0.006
33007,-1,0,998,-0.012,0.087,-0.009,0.006
33014,0,0,999,-0.040,0.003,-0.009,0.006
33072,-1,1,998,0.072,0.115,-0.009,0.006
33078,-3,0,1001,-0.012,0.198,-0.009,0.006
33084,0,0,1000,0.016,0.003,-0.009,0.006
33096,0,0,997,0.044,-0.053,-0.009,0.006
33102,1,1,999,0.100,-0.081,-0.009,0.006
33108,1,0,999,0.016,-0.081,-0.009,0.006
33115,0,0,996,-0.012,-0.025,-0.009,0.006
33120,0,0,998,0.044,0.003,-0.009,0.006
33126,0,0,998,-0.040,-0.025,-0.009,0.006
33132,1,3,999,0.183,-0.081,-0.009,0.006
33139,1,1,999,0.072,-0.109,-0.009,0.006
33144,0,0,1000,0.044,-0.025,-0.009,0.006
33150,0,0,999,-0.040,0.003,-0.009,0.006
33156,0,-1,999,-0.068,0.003,-0.009,0.006
33163,1,0,996,0.016,-0.081,-0.009,0.006
33168,1,-1,1000,-0.068,-0.109,-0.009,0.006
33175,1,1,996,0.072,-0.110,-0.009,0.006
33180,0,0,999,0.044,0.031,-0.009,0.006
33187,-1,0,997,-0.040,0.115,-0.009,0.006
33192,-1,-1,999,-0.096,0.087,-0.009,0.006
33198,-1,1,1000,0.072,0.114,-0.009,0.006
33204,0,-2,1000,-0.124,0.031,-0.009,0.006
33211,1,0,1000,-0.012,-0.081,-0.009,0.006
33216,-1,0,998,0.016,0.059,-0.009,0.006
33222,-1,-1,998,-0.096,0.059,-0.009,0.006
33232,-1,0,1001,-0.012,0.059,-0.009,0.006
33239,-1,3,999,0.184,0.087,-0.009,0.006
33246,0,1,1000,0.072,-0.025,-0.009,0.006
33251,-2,1,999,0.072,0.143,-0.009,0.006
33258,0,3,997,0.212,0.031,-0.009,0.006
33264,-2,0,1001,0.016,0.170,-0.009,0.006
33270,-2,1,1000,0.099,0.170,-0.009,0.006
33275,-1,1,999,0.072,0.115,-0.009,0.006
33281,-3,0,999,-0.012,0.198,-0.009,0.006
33288,-2,0,999,0.044,0.171,-0.009,0.006
33293,-1,2,999,0.128,0.087,-0.009,0.006
33299,0,0,999,0.016,0.031,-0.009,0.006
33311,-1,1,999,0.072,0.115,-0.009,0.006
33317,0,1,1000,0.072,0.003,-0.009,0.006
33322,0,1,999,0.100,0.003,-0.009,0.006
33328,0,0,998,0.044,0.003,-0.009,0.006
33335,-1,0,997,0.016,0.059,-0.009,0.006
33341,0,1,998,0.072,0.031,-0.009,0.006
33347,0,1,1001,0.099,0.031,-0.009,0.006
33353,0,0,998,0.016,0.003,-0.009,0.006
33360,-1,0,997,0.044,0.115,-0.009,0.006
33366,0,2,999,0.128,0.003,-0.009,0.006
33371,-1,0,1000,0.016,0.087,-0.009,0.006
33378,0,0,998,-0.040,-0.053,-0.009,0.006
33384,0,-1,1000,-0.068,0.003,-0.009,0.006
33394,0,0,999,0.044,0.031,-0.009,0.006
33399,-1,0,999,0.044,0.087,-0.009,0.006
33406,-1,1,998,0.100,0.087,-0.009,0.006
33411,-1,1,999,0.100,0.087,-0.009,0.006
33418,0,1,999,0.100,0.003,-0.009,0.006
33423,0,0,996,0.016,0.031,-0.009,0.006
33430,-1,0,998,-0.012,0.087,-0.009,0.006
33435,0,1,999,0.100,0.003,-0.009,0.006
33442,0,0,998,0.044,0.003,-0.009,0.006
33447,0,0,997,0.044,-0.053,-0.009,0.006
33453,1,0,998,0.016,-0.081,-0.009,0.006
33459,0,0,999,-0.040,-0.025,-0.009,0.006
33466,0,0,1001,-0.040,0.031,-0.009,0.006
33471,-1,0,999,-0.012,0.087,-0.009,0.006
33478,-2,0,1001,-0.012,0.142,-0.009,0.006
33483,0,0,1002,-0.012,0.031,-0.009,0.006
33490,-1,-1,999,-0.096,0.059,-0.009,0.006
33495,-1,0,1002,0.016,0.114,-0.009,0.006
33501,-1,-1,1002,-0.068,0.114,-0.009,0.006
33507,-2,1,997,0.100,0.143,-0.009,0.006
33514,-1,-1,1000,-0.096,0.114,-0.009,0.006
33524,-1,1,999,0.072,0.087,-0.009,0.006
33530,-1,1,999,0.072,0.059,-0.009,0.006
33535,-2,2,998,0.128,0.143,-0.009,0.006
33542,0,2,1001,0.155,0.031,-0.009,0.006
33548,-2,0,997,0.016,0.143,-0.009,0.006
33558,-1,3,998,0.184,0.115,-0.009,0.006
33564,1,0,998,-0.012,-0.109,-0.009,0.006
33571,0,1,999,0.072,0.031,-0.009,0.007
33578,1,0,999,0.016,-0.109,-0.009,0.007
33583,0,2,999,0.128,-0.053,-0.009,0.007
33590,0,0,999,0.016,-0.025,-0.009,0.007
33596,0,2,998,0.128,-0.025,-0.009,0.007
33602,-1,0,997,-0.012,0.087,-0.009,0.007
33608,0,0,1000,0.044,-0.025,-0.009,0.007
33615,2,1,999,0.072,-0.137,-0.009,0.007
33620,0,-1,1000,-0.096,0.003,-0.009,0.007
33626,0,3,1001,0.183,0.031,-0.009,0.007
33632,-2,0,999,-0.040,0.171,-0.009,0.007
33639,-2,0,1000,-0.040,0.170,-0.009,0.007
33644,0,0,1000,-0.040,0.031,-0.009,0.007
33650,0,1,1000,0.072,0.031,-0.009,0.007
33656,0,0,998,0.016,0.031,-0.009,0.007
33663,-1,0,999,-0.012,0.087,-0.009,0.007
33668,0,2,1000,0.127,0.003,-0.009,0.007
33675,0,0,1001,0.016,-0.053,-0.009,0.007
33680,-1,2,1002,0.127,0.058,-0.009,0.007
33687,-1,0,1000,-0.040,0.087,-0.009,0.007
33692,-1,0,999,0.044,0.059,-0.009,0.007
33698,0,-2,1000,-0.152,-0.053,-0.009,0.007
33704,0,0,1000,-0.012,0.003,-0.009,0.007
33759,0,2,1001,0.155,-0.025,-0.009,0.007
33764,2,0,1001,-0.040,-0.137,-0.009,0.007
33770,0,0,1000,-0.040,0.031,-0.009,0.007
33782,0,1,1000,0.072,0.003,-0.009,0.007
33788,0,0,999,0.044,0.031,-0.009,0.007
33793,2,3,1000,0.211,-0.165,-0.009,0.007
33799,2,-1,998,-0.068,-0.165,-0.009,0.007
33806,0,0,997,0.044,-0.025,-0.009,0.007
33812,-1,-1,998,-0.096,0.059,-0.009,0.007
33818,-1,0,1000,-0.040,0.114,-0.009,0.007
33823,0,0,997,0.044,-0.025,-0.009,0.007
33830,-1,0,999,0.044,0.087,-0.009,0.007
33836,0,0,999,-0.012,-0.053,-0.009,0.007
33841,-2,0,1001,0.044,0.142,-0.009,0.007
33847,-1,2,1000,0.155,0.059,-0.009,0.007
33853,-2,0,999,0.016,0.143,-0.009,0.007
33860,-1,0,1001,-0.040,0.059,-0.009,0.007
33866,-1,1,998,0.100,0.087,-0.009,0.007
33871,0,0,999,0.044,0.031,-0.009,0.007
33878,-2,2,1001,0.127,0.142,-0.009,0.007
33884,0,0,1000,-0.012,0.031,-0.009,0.007
33890,-1,1,997,0.100,0.087,-0.009,0.007
33895,0,-1,1000,-0.068,0.031,-0.009,0.007
33901,0,0,1001,-0.040,0.031,-0.009,0.007
33908,0,0,999,0.016,0.003,-0.009,0.007
33918,-2,0,997,0.044,0.171,-0.009,0.007
33923,1,-1,1000,-0.096,-0.081,-0.009,0.007
33930,0,0,1000,-0.040,-0.025,-0.009,0.007
33935,-1,0,1000,0.044,0.114,-0.009,0.007
33942,1,1,999,0.100,-0.081,-0.009,0.007
33947,-1,1,1001,0.072,0.086,-0.009,0.007
33953,-3,1,1000,0.072,0.226,-0.009,0.007
33959,-2,0,1001,0.044,0.170,-0.009,0.007
33966,-1,0,1001,0.016,0.059,-0.009,0.007
33971,-1,0,1001,0.016,0.086,-0.009,0.007
33978,0,1,998,0.072,0.031,-0.009,0.007
33983,0,0,1000,0.044,0.031,-0.009,0.007
33994,0,1,998,0.100,0.003,-0.009,0.007
34000,-3,0,998,-0.012,0.199,-0.009,0.007
34006,-1,1,998,0.100,0.059,-0.009,0.007
34013,1,0,998,-0.040,-0.109,-0.009,0.007
34019,-1,-1,998,-0.068,0.115,-0.009,0.007
34026,1,0,998,-0.040,-0.081,-0.009,0.007
34031,2,0,999,0.044,-0.137,-0.009,0.007
34038,1,1,999,0.072,-0.109,-0.009,0.007
34043,1,0,997,-0.012,-0.081,-0.009,0.007
34050,0,0,1000,-0.040,0.031,-0.009,0.007
34055,0,0,997,-0.012,0.031,-0.009,0.007
34062,0,1,1000,0.100,0.031,-0.009,0.007
34067,-1,2,1002,0.127,0.086,-0.009,0.007
34078,0,0,998,0.044,0.031,-0.009,0.007
34083,-2,0,1001,0.016,0.142,-0.009,0.007
34090,-1,-1,997,-0.096,0.087,-0.009,0.007
34096,0,-1,998,-0.068,0.003,-0.009,0.007
34102,0,1,999,0.100,-0.025,-0.009,0.007
34108,1,1,999,0.100,-0.081,-0.009,0.007
34115,-1,0,1000,0.016,0.114,-0.009,0.007
34120,0,0,1001,0.044,0.003,-0.009,0.007
34126,-1,-2,1000,-0.124,0.059,-0.009,0.007
