t_ms,roll_acc,roll_comp,pitch_acc,pitch_comp
4664,-0.030,-0.004,-0.027,0.006
4670,-0.114,-0.006,-0.055,0.004
4676,0.054,-0.005,0.029,0.005
4683,0.026,-0.004,0.057,0.006
4689,-0.058,-0.005,-0.055,0.005
4696,-0.030,-0.006,-0.055,0.004
4702,0.054,-0.004,0.029,0.004
4708,0.026,-0.004,-0.027,0.004
4715,0.110,-0.002,0.029,0.004
4721,0.166,0.002,0.029,0.004
4727,0.054,0.003,0.113,0.006
4733,0.026,0.003,-0.083,0.005
4739,0.222,0.008,-0.083,0.003
4746,0.082,0.009,-0.055,0.002
4752,-0.002,0.009,0.057,0.003
4758,-0.030,0.008,0.113,0.005
4765,-0.002,0.008,0.001,0.005
4771,0.110,0.010,-0.083,0.003
4777,0.026,0.010,-0.027,0.003
4784,-0.086,0.008,0.001,0.003
4790,-0.114,0.006,-0.055,0.002
4796,-0.002,0.006,0.085,0.003
4803,-0.086,0.004,0.057,0.004
4809,-0.030,0.003,0.029,0.005
4816,-0.030,0.002,-0.083,0.003
4827,0.054,0.003,-0.083,0.001
4833,-0.002,0.003,0.057,0.002
4839,0.054,0.004,-0.111,0.000
4850,0.054,0.005,-0.167,-0.003
4856,-0.002,0.005,0.029,-0.002
4862,0.054,0.006,-0.055,-0.003
4869,-0.086,0.004,-0.027,-0.004
4875,0.082,0.005,0.029,-0.003
4881,-0.086,0.004,-0.027,-0.004
4887,-0.086,0.002,0.057,-0.003
4894,-0.002,0.002,0.141,-0.000
4900,-0.002,0.002,-0.027,-0.001
4906,0.054,0.003,-0.167,-0.004
4912,0.026,0.004,-0.027,-0.004
4919,-0.142,0.001,0.001,-0.004
4925,0.054,0.002,0.141,-0.001
4931,0.054,0.003,0.001,-0.001
4938,-0.002,0.003,0.029,-0.001
4944,-0.030,0.002,0.057,0.000
4950,-0.058,0.001,0.029,0.001
4957,-0.002,0.001,-0.167,-0.002
4963,0.054,0.002,-0.055,-0.003
4970,-0.058,0.001,0.001,-0.003
4976,0.026,0.001,0.057,-0.002
4982,0.054,0.002,-0.083,-0.004
4989,0.082,0.003,-0.139,-0.006
4995,0.082,0.005,0.029,-0.006
5001,0.026,0.006,-0.055,-0.007
5010,0.054,0.006,-0.055,-0.008
5016,-0.002,0.006,0.141,-0.005
5023,-0.058,0.005,-0.083,-0.006
5029,-0.058,0.004,0.029,-0.006
5035,-0.058,0.003,-0.027,-0.007
5042,-0.170,-0.001,0.001,-0.007
5048,-0.086,-0.003,-0.083,-0.008
5054,0.054,-0.002,0.029,-0.008
5064,-0.030,-0.002,0.113,-0.005
5071,0.054,-0.001,0.085,-0.003
5077,0.110,0.001,0.141,-0.000
5083,-0.030,0.000,-0.111,-0.003
5090,0.082,0.002,-0.027,-0.003
5096,0.082,0.004,0.113,-0.000
5102,-0.058,0.002,0.085,0.002
5108,0.054,0.003,-0.055,0.000
5115,-0.114,0.001,0.085,0.002
5121,0.082,0.003,-0.027,0.001
5127,0.026,0.003,-0.027,0.001
5133,-0.058,0.001,0.029,0.002
5140,0.026,0.002,0.001,0.002
5146,0.026,0.003,0.057,0.003
5152,0.082,0.004,-0.055,0.002
5159,-0.002,0.004,-0.055,0.001
5165,0.054,0.005,0.001,0.001
5171,0.082,0.007,-0.083,-0.001
5178,-0.114,0.004,0.085,0.001
5184,0.026,0.005,-0.027,-0.000
5196,0.082,0.006,-0.027,-0.001
5202,-0.170,0.003,0.057,0.001
5208,-0.002,0.002,0.001,0.001
5215,0.054,0.003,0.057,0.002
5221,-0.086,0.002,-0.083,-0.000
5227,0.026,0.002,0.029,0.001
5234,-0.002,0.002,-0.055,-0.001
5240,-0.002,0.002,0.001,-0.000
5246,-0.058,0.001,0.057,0.001
5252,-0.058,-0.000,0.085,0.003
5258,-0.002,-0.000,-0.083,0.001
5265,-0.030,-0.001,0.001,0.001
5271,-0.058,-0.002,0.001,0.001
5282,-0.030,-0.003,0.085,0.002
5288,0.082,-0.001,0.141,0.005
5294,-0.114,-0.003,0.113,0.007
5300,-0.030,-0.004,-0.083,0.005
5306,-0.114,-0.006,-0.055,0.004
5313,-0.058,-0.007,-0.027,0.003
5319,-0.058,-0.008,0.085,0.005
5325,0.054,-0.007,0.001,0.005
5332,0.054,-0.006,-0.055,0.003
5338,0.054,-0.005,0.029,0.004
5344,-0.254,-0.010,0.057,0.005
5351,0.110,-0.007,0.001,0.004
5357,0.082,-0.005,-0.083,0.002
5364,-0.030,-0.006,0.029,0.003
5370,0.082,-0.005,0.001,0.003
5381,-0.058,-0.006,-0.083,0.001
5387,-0.002,-0.006,0.029,0.001
5394,-0.030,-0.006,-0.027,0.001
5400,-0.030,-0.007,0.001,0.001
5406,-0.086,-0.008,-0.111,-0.001
5412,-0.002,-0.008,0.057,-0.000
5419,0.166,-0.005,0.001,-0.000
5425,-0.086,-0.006,0.057,0.001
5431,-0.114,-0.008,0.029,0.001
5438,-0.002,-0.008,0.001,0.001
5444,-0.058,-0.009,0.001,0.001
5450,-0.114,-0.011,-0.083,-0.001
5457,-0.086,-0.013,0.057,0.000
5463,0.054,-0.011,0.113,0.003
5470,-0.086,-0.013,0.057,0.004
5476,-0.142,-0.016,0.057,0.005
5482,-0.058,-0.017,0.085,0.006
5489,-0.114,-0.019,-0.027,0.005
5543,0.138,-0.016,0.001,0.005
5549,-0.030,-0.016,-0.027,0.005
5556,-0.002,-0.016,0.085,0.006
5562,0.054,-0.015,0.001,0.006
5568,0.026,-0.014,0.029,0.007
5574,-0.030,-0.014,0.057,0.008
5581,-0.030,-0.014,-0.055,0.007
5587,-0.058,-0.015,-0.083,0.005
5597,0.026,-0.015,-0.055,0.004
5605,-0.086,-0.016,-0.055,0.003
5611,-0.170,-0.019,0.001,0.003
5617,0.026,-0.018,-0.027,0.002
5624,-0.030,-0.018,0.113,0.004
5630,0.026,-0.018,-0.055,0.003
5636,-0.058,-0.018,0.029,0.003
5643,-0.002,-0.018,0.085,0.005
5649,-0.058,-0.019,-0.055,0.003
5655,0.138,-0.016,-0.027,0.003
5662,0.082,-0.014,0.029,0.003
5668,0.138,-0.011,0.113,0.006
5674,0.082,-0.009,0.057,0.007
5680,-0.030,-0.009,0.057,0.008
5686,0.166,-0.006,-0.055,0.007
5693,-0.086,-0.007,0.113,0.009
5699,-0.002,-0.007,0.113,0.011
5705,-0.086,-0.009,0.085,0.012
5712,0.026,-0.008,-0.027,0.011
5718,-0.002,-0.008,0.029,0.012
5724,0.082,-0.006,0.029,0.012
5731,-0.002,-0.006,0.001,0.011
5737,-0.030,-0.007,0.029,0.012
5744,0.026,-0.006,-0.055,0.010
5750,0.138,-0.003,-0.027,0.010
5760,-0.002,-0.003,-0.111,0.007
5766,-0.142,-0.006,-0.083,0.005
5772,-0.030,-0.007,0.029,0.006
5783,-0.058,-0.008,-0.027,0.005
5790,-0.058,-0.009,-0.027,0.004
5796,0.026,-0.008,0.113,0.007
5803,-0.142,-0.010,-0.027,0.006
5809,0.110,-0.007,0.085,0.008
5816,0.054,-0.006,-0.055,0.007
5822,-0.058,-0.007,-0.055,0.005
5828,-0.002,-0.007,0.001,0.006
5835,-0.002,-0.007,-0.027,0.005
5841,-0.030,-0.007,0.001,0.005
5847,-0.058,-0.008,0.001,0.005
5853,0.082,-0.007,0.029,0.005
5859,-0.002,-0.007,-0.083,0.003
5866,0.054,-0.005,0.001,0.003
5872,-0.058,-0.006,0.001,0.003
5878,-0.002,-0.006,-0.055,0.002
5885,-0.058,-0.007,0.113,0.004
5891,0.026,-0.007,-0.027,0.003
5897,-0.086,-0.008,0.029,0.004
5904,0.054,-0.007,0.029,0.004
5910,-0.002,-0.007,-0.027,0.004
5916,-0.086,-0.009,-0.027,0.003
5923,0.026,-0.008,-0.055,0.002
5929,-0.114,-0.011,0.029,0.002
5936,-0.058,-0.012,0.001,0.002
5942,-0.170,-0.015,0.057,0.003
5948,0.026,-0.014,0.001,0.003
5954,-0.002,-0.014,0.029,0.004
5965,0.082,-0.011,-0.027,0.003
5971,0.110,-0.009,0.001,0.003
5981,-0.030,-0.010,0.029,0.004
5987,-0.002,-0.009,-0.055,0.003
5993,0.054,-0.008,-0.139,0.001
6000,0.138,-0.006,0.085,0.002
6006,0.026,-0.005,-0.111,0.000
6012,0.110,-0.003,0.029,0.001
6019,-0.030,-0.003,0.113,0.003
6025,0.110,-0.001,-0.083,0.001
6032,0.082,0.001,-0.027,0.001
6038,-0.002,0.001,-0.055,-0.001
6044,-0.002,0.000,-0.055,-0.002
6050,-0.086,-0.001,-0.055,-0.003
6056,-0.114,-0.004,0.141,0.000
6063,-0.086,-0.005,0.001,0.000
6069,-0.058,-0.006,-0.167,-0.003
6076,-0.086,-0.008,-0.083,-0.005
6082,-0.002,-0.008,0.057,-0.004
6088,-0.058,-0.009,0.197,-0.000
6095,0.138,-0.006,0.057,0.001
6101,-0.030,-0.006,0.113,0.003
6107,0.026,-0.006,0.029,0.004
6113,-0.002,-0.006,0.029,0.004
6120,-0.002,-0.006,0.085,0.006
6126,-0.114,-0.009,0.057,0.007
6133,-0.030,-0.009,0.113,0.009
6139,-0.058,-0.010,-0.111,0.007
6149,0.054,-0.009,0.057,0.008
6157,0.054,-0.008,0.001,0.008
6163,-0.058,-0.009,0.029,0.008
6169,-0.058,-0.009,0.057,0.009
6176,-0.030,-0.010,-0.055,0.008
6182,0.054,-0.008,0.001,0.008
6188,-0.086,-0.010,0.001,0.008
6198,0.082,-0.008,0.085,0.010
6205,-0.002,-0.008,0.029,0.010
6211,0.082,-0.007,0.001,0.010
6217,0.082,-0.005,0.029,0.010
6223,-0.002,-0.005,0.085,0.012
6230,-0.030,-0.005,0.001,0.011
6236,0.026,-0.004,0.085,0.013
6242,0.026,-0.004,0.001,0.012
6249,0.082,-0.002,0.085,0.014
6255,-0.086,-0.004,0.001,0.014
6261,0.026,-0.003,0.001,0.013
6267,-0.058,-0.003,0.141,0.016
6274,-0.030,-0.004,-0.027,0.015
6280,0.026,-0.003,0.057,0.016
6287,-0.030,-0.004,-0.083,0.014
6293,0.082,-0.002,0.029,0.014
6299,-0.002,-0.001,-0.055,0.012
6305,0.026,-0.001,-0.027,0.012
6312,-0.002,-0.001,0.029,0.012
6318,-0.198,-0.005,0.001,0.012
6324,-0.030,-0.005,-0.083,0.010
6336,-0.058,-0.006,0.029,0.010
6342,-0.030,-0.007,0.029,0.010
6348,-0.002,-0.006,-0.027,0.010
6355,0.026,-0.006,-0.055,0.008
6361,-0.002,-0.006,-0.055,0.007
6367,0.026,-0.005,0.029,0.007
6373,-0.030,-0.006,-0.027,0.006
6380,0.082,-0.004,0.029,0.007
6386,-0.030,-0.004,0.029,0.007
6392,-0.198,-0.008,0.001,0.007
6399,-0.002,-0.007,0.085,0.008
6405,-0.030,-0.007,0.113,0.011
6460,0.138,-0.005,-0.055,0.010
6466,0.054,-0.003,0.001,0.009
6472,-0.002,-0.003,-0.167,0.006
6479,0.082,-0.001,0.001,0.006
6485,-0.030,-0.002,-0.027,0.005
6491,0.109,-0.000,-0.027,0.004
6497,-0.002,-0.000,0.057,0.005
6504,0.054,0.001,-0.027,0.004
6510,-0.114,-0.001,0.001,0.004
6516,0.110,0.001,0.113,0.006
6523,-0.030,0.000,-0.027,0.005
6529,-0.058,-0.001,0.001,0.005
6535,-0.002,-0.001,0.113,0.007
6542,0.026,-0.001,-0.027,0.006
6548,-0.030,-0.001,-0.167,0.003
6557,-0.002,-0.001,-0.111,0.001
6564,-0.002,-0.001,0.029,0.001
6570,0.054,-0.000,0.113,0.003
6577,-0.002,-0.000,0.113,0.005
6583,-0.030,-0.001,-0.055,0.003
6590,-0.002,-0.001,0.085,0.005
6596,-0.086,-0.003,-0.027,0.004
6602,-0.030,-0.004,0.001,0.004
6609,-0.030,-0.004,-0.027,0.004
6615,-0.086,-0.006,-0.027,0.003
6621,-0.058,-0.007,-0.055,0.002
6627,-0.030,-0.007,0.057,0.002
6634,0.054,-0.006,-0.083,0.000
6640,-0.114,-0.009,0.001,0.000
6646,-0.058,-0.010,0.057,0.002
6652,-0.030,-0.010,0.001,0.002
6659,-0.030,-0.010,-0.027,0.001
6665,-0.002,-0.010,-0.027,0.000
6676,-0.002,-0.010,-0.055,-0.001
6682,-0.142,-0.013,0.001,-0.001
6688,-0.030,-0.013,0.085,0.001
6694,0.082,-0.011,-0.083,-0.001
6701,-0.030,-0.012,0.001,-0.001
6707,-0.030,-0.012,-0.027,-0.001
6713,-0.002,-0.012,0.057,-0.001
6719,-0.142,-0.014,0.085,0.001
6726,0.026,-0.013,0.057,0.002
6732,0.166,-0.010,0.113,0.004
6740,-0.002,-0.010,0.001,0.004
6746,0.026,-0.009,0.113,0.006
6753,-0.031,-0.009,-0.113,0.004
6759,-0.459,-0.018,-0.370,-0.005
6765,-0.332,-0.024,-0.604,-0.016
6771,0.531,-0.013,-0.279,-0.021
6777,-0.227,-0.017,-0.308,-0.027
6784,-0.030,-0.018,0.114,-0.024
6790,-0.579,-0.030,0.248,-0.019
6796,-0.281,-0.034,0.196,-0.014
6803,0.394,-0.025,0.538,-0.003
6809,-0.141,-0.027,0.001,-0.003
6816,0.054,-0.025,0.085,-0.001
6822,-0.197,-0.029,-0.083,-0.003
6828,-0.115,-0.031,0.142,-0.000
6835,0.249,-0.025,0.085,0.002
6841,0.194,-0.021,-0.223,-0.003
6847,-0.197,-0.025,-0.194,-0.007
6854,-0.002,-0.024,0.113,-0.005
6860,-0.142,-0.027,0.113,-0.002
6866,0.167,-0.023,0.142,0.000
6872,0.138,-0.019,-0.111,-0.002
6883,0.081,-0.017,-0.110,-0.005
6889,0.166,-0.014,0.029,-0.004
6895,-0.143,-0.016,-0.055,-0.005
6902,-0.170,-0.019,0.057,-0.004
6908,0.054,-0.018,-0.055,-0.005
6914,-0.114,-0.020,-0.027,-0.005
6923,0.054,-0.018,0.001,-0.005
6929,-0.114,-0.021,0.169,-0.002
6936,-0.226,-0.025,0.448,0.007
6942,-0.086,-0.026,-0.055,0.006
6948,0.165,-0.022,-0.027,0.006
6955,0.166,-0.018,-0.139,0.003
6961,-0.086,-0.020,-0.308,-0.004
6967,-0.198,-0.024,-0.223,-0.008
6973,-0.142,-0.026,-0.027,-0.008
6979,-0.002,-0.026,-0.083,-0.010
6986,-0.114,-0.027,-0.223,-0.014
6992,-0.002,-0.026,-0.166,-0.017
6998,0.026,-0.025,-0.138,-0.020
7005,0.082,-0.023,0.282,-0.014
7011,-0.058,-0.023,0.113,-0.011
7017,-0.114,-0.025,0.309,-0.005
7024,-0.170,-0.028,0.141,-0.002
7030,-0.030,-0.027,0.113,0.000
7036,0.306,-0.020,-0.055,-0.001
7043,0.109,-0.018,-0.027,-0.001
7049,-0.058,-0.019,0.112,0.001
7056,-0.058,-0.019,0.113,0.003
7062,-0.086,-0.020,0.141,0.006
7068,-0.058,-0.021,-0.027,0.005
7074,-0.002,-0.021,0.001,0.005
7080,-0.086,-0.022,-0.083,0.004
7090,0.054,-0.021,0.085,0.005
7097,-0.002,-0.020,-0.027,0.005
7105,0.110,-0.018,0.057,0.006
7112,0.026,-0.017,-0.083,0.004
7119,-0.058,-0.018,-0.083,0.002
7125,0.082,-0.016,0.001,0.002
7131,-0.114,-0.018,0.085,0.004
7137,-0.058,-0.019,0.113,0.006
7144,0.054,-0.017,0.057,0.007
7150,-0.030,-0.017,0.196,0.011
7156,0.026,-0.017,-0.083,0.009
7163,0.054,-0.015,-0.083,0.007
7169,-0.086,-0.017,0.029,0.007
7176,0.026,-0.016,-0.027,0.006
7182,0.026,-0.015,-0.027,0.005
7188,-0.030,-0.015,0.029,0.006
7194,-0.002,-0.015,-0.111,0.003
7201,0.054,-0.013,-0.111,0.001
7207,0.026,-0.012,-0.111,-0.001
7213,-0.058,-0.013,0.001,-0.001
7219,-0.169,-0.016,-0.055,-0.002
7226,-0.030,-0.016,0.029,-0.001
7232,-0.114,-0.018,0.085,0.000
7238,-0.086,-0.020,0.085,0.002
7245,-0.114,-0.022,0.113,0.004
7251,0.026,-0.021,0.029,0.004
7257,0.054,-0.019,0.085,0.006
7264,0.054,-0.018,-0.027,0.005
7270,0.082,-0.016,-0.027,0.005
7276,0.082,-0.014,-0.055,0.004
7288,-0.030,-0.014,-0.027,0.003
7294,-0.030,-0.014,-0.055,0.002
7300,-0.030,-0.014,-0.083,0.000
7356,-0.002,-0.014,0.001,0.000
7362,0.110,-0.012,0.085,0.002
7369,0.054,-0.011,-0.027,0.001
7375,-0.002,-0.011,0.001,0.001
7381,0.082,-0.009,-0.055,0.000
7387,0.082,-0.007,0.085,0.001
7394,0.026,-0.007,0.029,0.002
7400,-0.002,-0.007,-0.027,0.002
7406,-0.002,-0.006,-0.027,0.001
7413,-0.002,-0.006,-0.055,0.000
7419,-0.086,-0.007,0.057,0.001
7425,-0.002,-0.007,0.085,0.003
7432,-0.058,-0.008,0.029,0.003
7438,-0.030,-0.009,0.057,0.004
7444,-0.030,-0.010,0.029,0.004
7451,-0.058,-0.011,0.141,0.007
7457,0.138,-0.008,0.085,0.008
7463,0.054,-0.007,0.057,0.009
7470,0.166,-0.003,0.085,0.010
7476,-0.058,-0.004,-0.027,0.010
7482,-0.002,-0.004,0.001,0.009
7489,-0.030,-0.005,-0.083,0.007
7495,-0.086,-0.006,0.029,0.007
7501,-0.058,-0.007,0.001,0.007
7513,-0.086,-0.009,0.001,0.007
7519,0.026,-0.009,-0.138,0.004
7525,-0.030,-0.009,-0.027,0.004
7531,0.026,-0.008,-0.055,0.003
7538,-0.030,-0.009,-0.111,0.000
7544,0.026,-0.008,-0.055,-0.001
7551,-0.058,-0.009,0.057,0.000
7557,-0.058,-0.010,0.057,0.001
7563,-0.002,-0.010,0.113,0.004
7573,0.082,-0.008,-0.083,0.002
7579,0.054,-0.007,-0.055,0.001
7586,0.110,-0.004,0.001,0.001
7592,-0.002,-0.004,-0.055,-0.001
7598,0.054,-0.003,0.029,-0.000
7604,0.138,-0.000,0.057,0.001
7611,0.026,0.000,-0.027,0.000
7617,0.026,0.001,0.001,0.001
7624,0.026,0.002,-0.083,-0.001
7630,-0.086,-0.000,-0.027,-0.001
7636,-0.086,-0.001,-0.055,-0.002
7643,-0.030,-0.002,0.029,-0.002
7649,0.026,-0.001,0.141,0.001
7655,0.054,0.000,-0.055,0.000
7662,-0.058,-0.001,0.057,0.001
7668,-0.002,-0.001,0.057,0.003
7674,-0.114,-0.004,0.113,0.005
7681,-0.002,-0.004,0.085,0.006
7687,-0.058,-0.005,0.057,0.007
7696,0.026,-0.004,0.029,0.008
7702,0.054,-0.003,-0.083,0.006
7708,-0.086,-0.005,0.085,0.007
7715,0.054,-0.004,-0.111,0.005
7721,0.026,-0.004,-0.027,0.004
7727,-0.030,-0.005,-0.083,0.003
7734,0.054,-0.003,0.001,0.003
7740,0.026,-0.003,0.057,0.004
7746,-0.002,-0.003,0.029,0.004
7752,0.026,-0.003,-0.027,0.004
7759,0.054,-0.001,0.085,0.006
7765,0.026,-0.001,-0.167,0.003
7771,-0.058,-0.002,0.001,0.003
7777,0.082,-0.000,0.057,0.004
7788,-0.030,-0.001,0.029,0.005
7794,-0.030,-0.002,-0.055,0.003
7800,-0.030,-0.002,-0.027,0.003
7807,-0.002,-0.002,0.113,0.005
7813,-0.030,-0.003,-0.027,0.005
7819,-0.030,-0.003,0.029,0.005
7825,-0.030,-0.004,0.001,0.005
7832,-0.030,-0.004,-0.055,0.004
7838,0.110,-0.002,0.029,0.004
7844,0.054,-0.001,0.085,0.006
7851,0.110,0.002,0.057,0.007
7857,-0.114,-0.001,-0.083,0.005
7864,-0.002,-0.001,-0.111,0.003
7874,0.054,0.001,-0.027,0.003
7881,-0.002,0.001,0.197,0.007
7888,-0.170,-0.003,0.113,0.009
7894,-0.030,-0.003,0.029,0.009
7900,-0.086,-0.005,-0.027,0.008
7906,-0.114,-0.008,0.001,0.008
7913,-0.030,-0.008,0.169,0.011
7919,-0.030,-0.009,-0.055,0.009
7926,0.026,-0.008,-0.027,0.009
7932,-0.030,-0.009,0.085,0.011
7938,0.110,-0.006,0.085,0.012
7944,0.054,-0.005,-0.055,0.011
7950,-0.058,-0.007,0.113,0.013
7957,0.082,-0.005,-0.027,0.012
7963,0.054,-0.003,-0.055,0.011
7970,-0.030,-0.004,0.057,0.012
7976,0.026,-0.003,-0.027,0.011
7982,-0.114,-0.006,0.057,0.012
7989,0.026,-0.005,0.029,0.012
7995,0.054,-0.003,-0.055,0.011
8005,0.054,-0.002,0.057,0.012
8011,-0.086,-0.004,0.029,0.013
8017,-0.002,-0.004,0.057,0.014
8024,-0.002,-0.004,0.029,0.014
8030,0.054,-0.003,0.057,0.015
8036,0.054,-0.002,-0.027,0.014
8043,-0.002,-0.002,0.029,0.014
8049,0.082,-0.001,-0.055,0.012
8061,0.082,0.001,0.113,0.014
8067,0.110,0.003,0.169,0.017
8073,0.054,0.004,-0.027,0.016
8080,0.110,0.006,0.057,0.016
8086,-0.058,0.005,0.001,0.016
8092,0.137,0.008,0.140,0.018
8098,0.082,0.009,-0.027,0.018
8105,-0.058,0.008,0.057,0.018
8111,-0.142,0.005,0.057,0.019
8117,-0.114,0.002,-0.027,0.019
8124,-0.030,0.002,0.001,0.018
8130,0.054,0.003,0.057,0.019
8136,0.026,0.004,0.029,0.019
8143,0.110,0.006,-0.027,0.019
8149,-0.142,0.003,-0.027,0.018
8155,0.109,0.005,-0.027,0.017
8162,0.110,0.007,0.169,0.019
8168,0.026,0.008,0.001,0.019
8174,0.138,0.011,0.141,0.022
8181,-0.002,0.011,0.224,0.026
8187,0.054,0.011,0.197,0.029
8193,-0.002,0.011,-0.027,0.028
8199,0.026,0.011,0.001,0.027
8206,-0.002,0.011,-0.027,0.026
8212,0.026,0.011,-0.027,0.025
8218,-0.030,0.010,0.001,0.025
8275,-0.058,0.009,0.029,0.025
8287,-0.225,0.004,-0.111,0.022
8294,-0.170,0.001,0.029,0.022
8301,-0.002,0.001,0.001,0.022
8307,-0.002,0.001,-0.055,0.020
8313,-0.170,-0.003,-0.027,0.019
8319,0.082,-0.001,0.029,0.019
8325,-0.002,-0.001,-0.027,0.018
8332,0.026,-0.001,-0.139,0.015
8338,0.138,0.002,0.057,0.016
8344,0.026,0.002,-0.111,0.013
8351,0.110,0.005,-0.224,0.008
8357,0.082,0.006,-0.139,0.006
8364,-0.086,0.004,0.029,0.006
8370,0.054,0.005,0.029,0.006
8376,0.054,0.006,0.029,0.007
8383,-0.002,0.006,0.057,0.008
8389,0.110,0.008,0.085,0.009
8395,-0.002,0.007,-0.055,0.009
8402,0.137,0.010,0.057,0.009
8408,-0.197,0.006,-0.027,0.008
8414,-0.114,0.004,-0.083,0.007
8420,0.138,0.006,0.057,0.008
8426,-0.281,0.001,0.001,0.007
8433,-0.198,-0.003,0.141,0.010
8439,-0.058,-0.004,0.057,0.011
8445,0.026,-0.003,0.029,0.011
8452,0.054,-0.002,0.113,0.013
8458,0.082,-0.000,-0.111,0.011
8470,-0.002,-0.001,0.057,0.012
8476,-0.142,-0.003,0.001,0.011
8482,0.110,-0.001,-0.083,0.010
8489,0.054,-0.000,0.001,0.009
8495,0.054,0.001,0.029,0.009
8505,-0.086,-0.001,-0.027,0.009
8511,-0.086,-0.002,-0.083,0.007
8517,0.026,-0.002,0.057,0.008
8524,-0.086,-0.004,-0.055,0.007
8530,-0.114,-0.006,0.001,0.006
8536,0.026,-0.005,0.029,0.007
8543,0.026,-0.005,-0.083,0.004
8549,-0.086,-0.006,0.029,0.005
8556,0.082,-0.005,0.085,0.007
8562,-0.058,-0.006,-0.111,0.004
8568,0.026,-0.005,0.001,0.004
8575,0.026,-0.004,-0.111,0.002
8581,-0.086,-0.006,0.029,0.002
8587,-0.002,-0.006,0.001,0.002
8593,0.054,-0.005,-0.055,0.002
8599,-0.058,-0.006,-0.139,-0.001
8606,-0.030,-0.006,-0.083,-0.003
8612,0.026,-0.005,0.029,-0.002
8618,-0.142,-0.008,0.001,-0.002
8625,-0.030,-0.009,-0.055,-0.004
8631,-0.086,-0.011,-0.055,-0.005
8637,0.054,-0.009,-0.027,-0.005
8644,-0.058,-0.010,-0.055,-0.006
8655,-0.058,-0.011,0.001,-0.006
8662,-0.058,-0.013,0.001,-0.006
8669,0.026,-0.012,-0.027,-0.007
8676,-0.058,-0.013,-0.027,-0.008
8682,0.026,-0.012,0.057,-0.006
8688,0.082,-0.010,-0.055,-0.008
8694,0.138,-0.008,-0.027,-0.008
8700,-0.058,-0.009,-0.027,-0.008
8707,0.054,-0.007,-0.111,-0.010
8717,-0.002,-0.007,0.113,-0.008
8724,-0.002,-0.007,0.169,-0.004
8730,-0.114,-0.009,0.085,-0.003
8736,-0.086,-0.011,0.029,-0.002
8742,0.082,-0.009,-0.055,-0.003
8749,0.026,-0.009,-0.083,-0.005
8755,-0.086,-0.010,0.029,-0.004
8761,0.082,-0.008,0.001,-0.004
8767,-0.114,-0.010,0.029,-0.003
8774,0.026,-0.009,0.001,-0.003
8780,0.138,-0.006,0.001,-0.003
8786,0.026,-0.006,0.057,-0.002
8793,0.026,-0.005,0.029,-0.001
8799,0.054,-0.004,0.001,-0.001
8805,-0.114,-0.006,0.001,-0.001
8812,0.054,-0.005,-0.027,-0.002
8818,0.138,-0.002,-0.111,-0.004
8824,-0.058,-0.003,0.057,-0.003
8831,0.110,-0.001,0.029,-0.002
8841,-0.002,-0.001,0.001,-0.002
8847,-0.058,-0.002,0.001,-0.002
8853,-0.142,-0.005,0.001,-0.002
8860,0.250,-0.000,0.169,0.001
8866,-0.197,-0.004,-0.194,-0.003
8873,0.054,-0.003,0.198,0.001
8879,0.222,0.002,0.029,0.002
8885,0.054,0.003,-0.083,0.000
8891,0.026,0.003,-0.027,-0.000
8897,-0.030,0.002,-0.027,-0.001
8904,-0.058,0.001,-0.027,-0.002
8910,0.026,0.002,-0.027,-0.002
8916,0.026,0.002,-0.055,-0.003
8927,0.026,0.003,0.057,-0.002
8933,-0.002,0.003,0.113,0.000
8939,0.026,0.003,-0.027,-0.000
8945,0.026,0.004,0.001,-0.000
8952,-0.030,0.003,-0.027,-0.002
8958,0.166,0.007,0.001,-0.002
8964,-0.114,0.004,-0.111,-0.004
8971,0.026,0.005,0.029,-0.003
8977,-0.114,0.002,-0.027,-0.004
8984,0.054,0.003,-0.027,-0.004
8990,-0.002,0.003,-0.111,-0.006
8996,0.054,0.003,-0.139,-0.009
9003,-0.002,0.003,-0.027,-0.009
9009,0.026,0.004,-0.027,-0.010
9015,-0.086,0.002,-0.027,-0.010
9023,0.194,0.006,-0.027,-0.010
9030,-0.114,0.003,-0.027,-0.011
9036,-0.142,0.000,0.085,-0.009
9043,-0.030,-0.001,-0.055,-0.010
9049,-0.002,-0.000,-0.083,-0.011
9056,0.082,0.001,0.029,-0.011
9062,-0.002,0.002,0.029,-0.010
9068,-0.142,-0.001,-0.139,-0.013
9075,-0.002,-0.001,0.113,-0.010
9081,0.026,-0.001,0.113,-0.008
9087,0.026,-0.001,0.057,-0.006
9093,-0.058,-0.002,-0.167,-0.009
9100,-0.002,-0.002,-0.055,-0.010
9106,-0.058,-0.003,-0.111,-0.012
9112,0.026,-0.002,-0.055,-0.013
9118,-0.114,-0.004,0.141,-0.010
9125,-0.114,-0.007,0.085,-0.008
9131,-0.030,-0.007,-0.027,-0.008
9186,-0.114,-0.009,0.057,-0.007
9192,-0.030,-0.009,0.001,-0.006
9198,-0.002,-0.009,0.057,-0.005
9204,0.082,-0.007,0.085,-0.003
9211,0.110,-0.005,0.029,-0.003
9217,-0.030,-0.006,0.001,-0.003
9224,0.054,-0.004,-0.083,-0.004
9230,-0.002,-0.004,-0.027,-0.004
9236,-0.002,-0.004,0.057,-0.003
9245,0.082,-0.003,-0.027,-0.003
